page|89
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||23,054,615,067.43|17,783,634,438.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|90
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||36,934,603.20|1,520,223.19
收到其他与经营活动有关的现金||309,088,331.65|145,253,791.41
经营活动现金流入小计||23,400,638,002.28|17,930,408,453.15
购买商品、接受劳务支付的现金||21,791,044,108.60|16,795,139,425.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||213,563,703.88|171,068,266.89
支付的各项税费||179,624,541.45|224,586,622.64
支付其他与经营活动有关的现金||454,119,497.19|351,055,642.45
经营活动现金流出小计||22,638,351,851.12|17,541,849,957.45
经 营 活动 产生 的 现金 流量净额||762,286,151.16|388,558,495.70
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,098,000,000.00|724,600,000.00
取得投资收益收到的现金||15,454,514.01|1,235,076.94
处置固定资产、无形资产和其他长期资产收回的现金净额||195,593.00|110,567.63
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||70,000,000.00|
投资活动现金流入小计||1,183,650,107.01|725,945,644.57
购建固定资产、无形资产和其他长期资产支付的现金||633,335,082.71|331,124,575.03
投资支付的现金||813,000,000.00|1,024,902,937.90
质押贷款净增加额|||
取得子公司及其他营业单位||293,437,688.91|
page|91
支付的现金净额|||
支付其他与投资活动有关的现金||20,760,599.78|
投资活动现金流出小计||1,760,533,371.40|1,356,027,512.93
投 资 活动 产生 的 现金 流量净额||-576,883,264.39|-630,081,868.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||185,618,434.92|1,192,329,755.25
其中：子公司吸收少数股东投资收到的现金||151,721,978.92|17,219,755.25
取得借款收到的现金||866,278,600.00|738,874,700.00
收到其他与筹资活动有关的现金|||107,780,000.00
筹资活动现金流入小计||1,051,897,034.92|2,038,984,455.25
偿还债务支付的现金||661,944,800.00|591,650,000.00
分配股利、利润或偿付利息支付的现金||222,721,856.82|118,835,340.56
其中：子公司支付给少数股东的股利、利润||30,000,000.00|45,000,000.00
支付其他与筹资活动有关的现金||512,801,422.40|131,916,737.42
筹资活动现金流出小计||1,397,468,079.22|842,402,077.98
筹 资 活动 产生 的 现金 流量净额||-345,571,044.30|1,196,582,377.27
四、汇率变动对现金及现金等价物的影响||-5,974,965.29|-2,606,425.55
五、现金及现金等价物净增加额||-166,143,122.82|952,452,579.06
加：期初现金及现金等价物余额||1,201,324,237.52|248,871,658.46
六、期末现金及现金等价物余额||1,035,181,114.70|1,201,324,237.52
