page|77
项目|附注|2021 年度|2020 年度
一、营业总收入||518,571,777.17|474,759,159.52
其中：营业收入|七、61|518,571,777.17|474,759,159.52
利息收入|||
已赚保费|||
page|78
手续费及佣金收入|||
二、营业总成本||526,729,996.30|454,260,478.49
其中：营业成本|七、61|299,132,426.89|242,963,742.39
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,249,951.85|5,790,672.11
销售费用|七、63|94,566,439.57|93,998,503.70
管理费用|七、64|61,541,927.91|51,224,047.23
研发费用|七、65|64,255,981.96|55,277,747.70
财务费用|七、66|983,268.12|5,005,765.36
其中：利息费用|||
利息收入||2,587,237.83|2,146,987.31
加：其他收益|七、67|4,735,791.61|7,392,319.95
投资收益（损失以“－”号填列）|七、68|15,001,554.89|8,736,729.79
其中：对联营企业和合营企业的投资收益||921,927.51|-487,086.69
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-3,921,962.36|2,130,736.98
信用减值损失（损失以“-”号填列）|七、71|-8,967,799.28|-1,315,809.24
资产减值损失（损失以“-”号填列）|七、72|-2,515,250.12|-1,261,162.79
资产处置收益（损失以“－”号填列）|七、73|30,826,739.13|-390,454.59
三、营业利润（亏损以“－”号填列）||27,000,854.74|35,791,041.13
加：营业外收入|七、74|13,681,042.13|13,553,958.88
减：营业外支出|七、75|433,520.76|616,682.64
四、利润总额（亏损总额以“－”号填列）||40,248,376.11|48,728,317.37
减：所得税费用|七、76|4,909,238.51|8,160,152.41
五、净利润（净亏损以“－”号填列）||35,339,137.60|40,568,164.96
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||35,339,137.60|40,568,164.96
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||38,404,699.89|43,422,128.61
2.少数股东损益（净亏损以“-”号||-3,065,562.29|-2,853,963.65
page|79
填列）|||
六、其他综合收益的税后净额||-744,461.97|-1,859,652.37
（一）归属母公司所有者的其他综合收益的税后净额||-744,006.27|-1,857,869.94
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-744,006.27|-1,857,869.94
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-744,006.27|-1,857,869.94
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-455.70|-1,782.43
七、综合收益总额||34,594,675.63|38,708,512.59
（一）归属于母公司所有者的综合收益总额||37,660,693.62|41,564,258.67
（二）归属于少数股东的综合收益总额||-3,066,017.99|-2,855,746.08
八、每股收益：|||
（一）基本每股收益(元/股)||0.26|0.29
（二）稀释每股收益(元/股)||0.25|0.29
