page|120
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|61,795,702,406.27|43,989,197,952.34
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|7,072,823.73|12,081,056.51
收到其他与经营活动有关的现金|2,691,801,465.87|2,862,585,002.83
经营活动现金流入小计|64,494,576,695.87|46,863,864,011.68
购买商品、接受劳务支付的现金|58,401,510,713.34|41,680,276,232.40
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
page|121
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,676,598,043.87|1,203,854,079.85
支付的各项税费|1,358,218,073.56|995,707,676.78
支付其他与经营活动有关的现金|2,808,084,989.44|2,352,039,680.11
经营活动现金流出小计|64,244,411,820.21|46,231,877,669.14
经营活动产生的现金流量净额|250,164,875.66|631,986,342.54
二、投资活动产生的现金流量：||
收回投资收到的现金|84,717,787.40|476,000.00
取得投资收益收到的现金|52,436,258.14|41,035,505.55
处置固定资产、无形资产和其他长期资产收回的现金净额|11,650,121.93|27,560,393.96
处置子公司及其他营业单位收到的现金净额|33,303,108.63|0.00
收到其他与投资活动有关的现金|117,032,564.75|68,037,087.89
投资活动现金流入小计|299,139,840.85|137,108,987.40
购建固定资产、无形资产和其他长期资产支付的现金|489,547,289.39|378,163,753.35
投资支付的现金|124,560,663.85|202,310,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|654,539,625.11|1,491,429,722.14
支付其他与投资活动有关的现金|0.00|22,325,000.00
投资活动现金流出小计|1,268,647,578.35|2,094,228,475.49
投资活动产生的现金流量净额|-969,507,737.50|-1,957,119,488.09
三、筹资活动产生的现金流量：||
吸收投资收到的现金|56,294,089.16|31,365,100.00
其中：子公司吸收少数股东投资收到的现金|14,390,000.00|31,365,100.00
取得借款收到的现金|27,203,693,239.14|22,529,623,219.51
收到其他与筹资活动有关的现金|1,032,184,294.57|791,977,617.87
筹资活动现金流入小计|28,292,171,622.87|23,352,965,937.38
偿还债务支付的现金|22,740,548,695.48|19,242,853,462.41
分配股利、利润或偿付利息支付的现金|1,295,431,947.97|716,679,620.13
其中：子公司支付给少数股东的|68,038,703.79|51,760,114.81
page|122
股利、利润||
支付其他与筹资活动有关的现金|2,713,987,509.13|1,766,458,735.42
筹资活动现金流出小计|26,749,968,152.58|21,725,991,817.96
筹资活动产生的现金流量净额|1,542,203,470.29|1,626,974,119.42
四、汇率变动对现金及现金等价物的影响|-120,200.00|-9,300.00
五、现金及现金等价物净增加额|822,740,408.45|301,831,673.87
加：期初现金及现金等价物余额|2,608,007,852.17|2,306,176,178.30
六、期末现金及现金等价物余额|3,430,748,260.62|2,608,007,852.17
