page|72
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,473,349,545.62|873,356,679.73
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的|||
page|73
现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||45,138,213.95|17,686,174.52
收到其他与经营活动有关的现金||9,880,267.11|15,281,760.87
经营活动现金流入小计||1,528,368,026.68|906,324,615.12
购买商品、接受劳务支付的现金||1,215,203,563.84|654,516,676.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||78,112,505.25|57,948,104.05
支付的各项税费||43,975,970.22|22,628,865.83
支付其他与经营活动有关的现金||28,245,606.53|15,119,824.72
经营活动现金流出小计||1,365,537,645.84|750,213,470.60
经 营 活动 产生 的 现金 流量净额||162,830,380.84|156,111,144.52
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,262,000,000.00|2,008,000,000.00
取得投资收益收到的现金||33,078,707.47|36,828,043.88
处置固定资产、无形资产和其他长期资产收回的现金净额||2,738,217.68|6,887,256.80
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,297,816,925.15|2,051,715,300.68
购建固定资产、无形资产和其他长期资产支付的现金||123,765,774.13|46,085,395.26
投资支付的现金||2,035,000,000.00|2,086,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的||100,000,000.00|
page|74
现金|||
投资活动现金流出小计||2,258,765,774.13|2,132,085,395.26
投 资 活动 产生 的 现金 流量净额||39,051,151.02|-80,370,094.58
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||56,373,570.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||56,373,570.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||48,433,280.00|54,624,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||772,673.00|
筹资活动现金流出小计||49,205,953.00|54,624,000.00
筹 资 活动 产生 的 现金 流量净额||7,167,617.00|-54,624,000.00
四、汇率变动对现金及现金等价物的影响||-1,100,926.57|-2,418,977.52
五、现金及现金等价物净增加额||207,948,222.29|18,698,072.42
加：期初现金及现金等价物余额||159,472,747.21|140,774,674.79
六、期末现金及现金等价物余额||367,420,969.50|159,472,747.21
