page|110
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|477,981,749.70|546,616,073.19
结算备付金|||
拆出资金|||
交易性金融资产|七、2|330,073,504.11|250,000,000.00
衍生金融资产|||
应收票据|||
应收账款|七、5|174,768,416.83|134,858,667.07
应收款项融资|||
预付款项|七、7|1,558,063.58|1,120,537.47
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|3,279,958.51|1,468,858.56
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|2,048,293.43|9,640,895.20
合同资产|七、10|2,493,260.00|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|||125,856.34
流动资产合计||992,203,246.16|943,830,887.83
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|15,975,928.28|2,044,665.67
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|2,337,776.90|387,435.71
开发支出|||
商誉|||
长期待摊费用|七、29|2,829,745.18|233,866.68
递延所得税资产|七、30|2,385,243.99|1,467,617.09
page|111
其他非流动资产|七、30|2,710,279.23|13,849,200.00
非流动资产合计||26,238,973.58|17,982,785.15
资产总计||1,018,442,219.74|961,813,672.98
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|1,717,051.36|1,147,758.77
预收款项|七、37||381,707.52
合同负债|七、38|211,119.85|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|10,980,085.41|8,419,810.98
应交税费|七、40|19,900,572.73|10,213,363.42
其他应付款|七、41|1,895,409.67|1,561,758.92
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|15,535.33|
流动负债合计||34,719,774.35|21,724,399.61
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|1,725,000.00|
递延所得税负债|||
其他非流动负债|||
非流动负债合计||1,725,000.00|
负债合计||36,444,774.35|21,724,399.61
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|40,000,000.00|40,000,000.00
其他权益工具|||
其中：优先股|||
page|112
永续债|||
资本公积|七、55|715,447,978.72|715,447,978.72
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|21,196,760.21|21,196,760.21
一般风险准备|||
未分配利润|七、60|203,735,473.32|162,680,336.40
归属于母公司所有者权益（或股东权益）合计||980,380,212.25|939,325,075.33
少数股东权益||1,617,233.14|764,198.04
所有者权益（或股东权益）合计||981,997,445.39|940,089,273.37
负债和所有者权益（或股东权益）总计||1,018,442,219.74|961,813,672.98
