page|118
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||152,071,211.38|118,526,868.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,112,218.19|7,248,133.15
收到其他与经营活动有关的现金|七、78|12,342,920.80|2,583,373.48
经营活动现金流入小计||170,526,350.37|128,358,375.28
购买商品、接受劳务支付的现金||7,156,227.47|3,151,604.29
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||82,841,740.98|59,397,743.25
支付的各项税费||19,135,595.53|24,839,048.82
支付其他与经营活动有关的现金|七、78|34,521,087.45|22,665,176.79
经营活动现金流出小计||143,654,651.43|110,053,573.15
经营活动产生的现金流量净额||26,871,698.94|18,304,802.13
二、投资活动产生的现金流量：|||
收回投资收到的现金||750,000,000.00|500,000,000.00
取得投资收益收到的现金||12,239,719.86|1,979,794.52
page|119
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|10,195,934.54|10,196,699.17
投资活动现金流入小计||772,435,654.40|512,176,493.69
购建固定资产、无形资产和其他长期资产支付的现金||8,965,741.51|1,572,345.26
投资支付的现金||830,000,000.00|750,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|10,000,000.00|10,000,000.00
投资活动现金流出小计||848,965,741.51|761,572,345.26
投资活动产生的现金流量净额||-76,530,087.11|-249,395,851.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||734,556,603.77
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||163,800.00
收到其他与筹资活动有关的现金|七、78|1,754,480.00|320,780.00
筹资活动现金流入小计||1,754,480.00|735,041,183.77
偿还债务支付的现金|||64,000.00
分配股利、利润或偿付利息支付的现金||20,000,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|1,665,476.23|19,932,800.19
筹资活动现金流出小计||21,665,476.23|19,996,800.19
筹资活动产生的现金流量净额||-19,910,996.23|715,044,383.58
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-69,569,384.40|483,953,334.14
加：期初现金及现金等价物余额|七、79|536,431,989.86|52,478,655.72
六、期末现金及现金等价物余额|七、79|466,862,605.46|536,431,989.86
