page|57
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,337,309,593.20|3,236,145,513.33
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|58
项目|附注|2019年度|2018年度
收到的税费返还||78,093,069.54|76,064,162.93
收到其他与经营活动有关的现金|七（七十六）|92,024,694.46|52,723,527.37
经营活动现金流入小计||3,507,427,357.20|3,364,933,203.63
购买商品、接受劳务支付的现金||2,261,152,326.28|2,123,866,868.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||798,563,505.89|723,853,477.52
支付的各项税费||113,474,900.67|125,411,834.31
支付其他与经营活动有关的现金|七（七十六）|293,457,494.03|312,247,152.37
经营活动现金流出小计||3,466,648,226.87|3,285,379,332.33
经营活动产生的现金流量净额||40,779,130.33|79,553,871.30
二、投资活动产生的现金流量：|||
收回投资收到的现金||951,076,740.24|874,980,665.96
取得投资收益收到的现金||24,418,649.29|12,600,885.09
处置固定资产、无形资产和其他长期资产收回的现金净额||847,548.65|848,621.30
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七（七十六）|1,750,000.00|393,810.60
投资活动现金流入小计||978,092,938.18|888,823,982.95
购建固定资产、无形资产和其他长期资产支付的现金||311,862,433.59|225,273,247.86
投资支付的现金||750,618,648.50|921,981,573.80
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||27,327,500.00|94,181,765.87
支付其他与投资活动有关的现金|七（七十六）|52,613,697.12|
投资活动现金流出小计||1,142,422,279.21|1,241,436,587.53
投资活动产生的现金流量净额||-164,329,341.03|-352,612,604.58
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,500,000.00|
其中：子公司吸收少数股东投资收到的现金||10,500,000.00|
取得借款收到的现金||1,003,513,988.91|624,144,720.00
收到其他与筹资活动有关的现金|七（七十六）|99,132,396.44|
筹资活动现金流入小计||1,113,146,385.35|624,144,720.00
偿还债务支付的现金||746,684,664.60|487,840,810.20
分配股利、利润或偿付利息支付的现金||39,329,037.05|21,685,176.55
其中：子公司支付给少数股东的股利、利润||12,999,549.00|
支付其他与筹资活动有关的现金|七（七十六）|107,494,530.80|1,165,827.50
筹资活动现金流出小计||893,508,232.45|510,691,814.25
筹资活动产生的现金流量净额||219,638,152.90|113,452,905.75
四、汇率变动对现金及现金等价物的影响||1,383,216.62|4,033,729.47
五、现金及现金等价物净增加额||97,471,158.82|-155,572,098.06
加：期初现金及现金等价物余额||558,241,622.39|713,813,720.45
六、期末现金及现金等价物余额||655,712,781.21|558,241,622.39
