page|54
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,200,907,537.07|4,297,584,497.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|55
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||232,637.11|7,568,094.54
收到其他与经营活动有关的现金|七、78|259,729,200.78|147,386,271.37
经营活动现金流入小计||4,460,869,374.96|4,452,538,863.15
购买商品、接受劳务支付的现金||3,123,775,489.28|3,275,863,312.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||363,493,468.64|383,937,254.87
支付的各项税费||103,475,653.16|109,225,869.26
支付其他与经营活动有关的现金|七、78|97,906,994.84|92,363,343.18
经营活动现金流出小计||3,688,651,605.92|3,861,389,780.25
经营活动产生的现金流量净额||772,217,769.04|591,149,082.90
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||18,236,328.55|16,178,640.24
处置固定资产、无形资产和其他长期资产收回的现金净额||1,389,270.00|19,985,276.22
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||175,890,101.62
投资活动现金流入小计||19,625,598.55|212,054,018.08
购建固定资产、无形资产和其他长期资产支付的现金||378,862,272.39|378,963,976.81
投资支付的现金||2,400,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||4,000,000.00
投资活动现金流出小计||381,262,272.39|382,963,976.81
投资活动产生的现金流量净额||-361,636,673.84|-170,909,958.73
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||91,591,200.00|
其中：子公司吸收少数股东投资收到的现金||91,591,200.00|
取得借款收到的现金||1,263,000,000.00|1,380,090,000.00
收到其他与筹资活动有关的现金|七、78|300,000,000.00|
筹资活动现金流入小计||1,654,591,200.00|1,380,090,000.00
偿还债务支付的现金||1,602,625,000.00|1,452,090,000.00
分配股利、利润或偿付利息支付的现金||292,556,847.55|235,601,762.84
page|56
其中：子公司支付给少数股东的股利、利润||31,413,558.45|14,380,480.76
支付其他与筹资活动有关的现金|七、78|38,600.00|66,877,634.97
筹资活动现金流出小计||1,895,220,447.55|1,754,569,397.81
筹资活动产生的现金流量净额||-240,629,247.55|-374,479,397.81
四、汇率变动对现金及现金等价物的影响||-2,953,922.35|
五、现金及现金等价物净增加额||166,997,925.30|45,759,726.36
加：期初现金及现金等价物余额||1,109,559,482.95|1,063,799,756.59
六、期末现金及现金等价物余额||1,276,557,408.25|1,109,559,482.95
