page|67
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||198,844,241.80|299,042,095.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|68
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||658,304.31|
收到其他与经营活动有关的现金||4,976,222.29|4,657,213.08
经营活动现金流入小计||204,478,768.40|303,699,308.94
购买商品、接受劳务支付的现金||8,673,314.18|30,957,604.68
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||114,082,483.91|106,966,779.09
支付的各项税费||7,979,053.87|24,417,268.09
支付其他与经营活动有关的现金||67,710,000.68|49,167,084.94
经营活动现金流出小计||198,444,852.64|211,508,736.80
经营活动产生的现金流量净额||6,033,915.76|92,190,572.14
二、投资活动产生的现金流量：|||
收回投资收到的现金||203,812,032.06|107,110,000.00
取得投资收益收到的现金||292,143.06|216,591.43
处置固定资产、无形资产和其他长期资产收回的现金净额||11,217.50|265,500.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||7,619,583.76|10,669,063.18
投资活动现金流入小计||211,734,976.38|118,261,154.61
购建固定资产、无形资产和其他长期资产支付的现金||1,412,470.39|3,328,437.57
投资支付的现金||195,440,959.35|132,110,000.00
质押贷款净增加额|||
取得子公司及其他营业单位|||12,001,448.59
page|69
支付的现金净额|||
支付其他与投资活动有关的现金|||20,000.00
投资活动现金流出小计||196,853,429.74|147,459,886.16
投资活动产生的现金流量净额||14,881,546.64|-29,198,731.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||20,000,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||20,000,000.00|
偿还债务支付的现金||40,000,000.00|50,000,000.00
分配股利、利润或偿付利息支付的现金||14,783,891.55|14,609,264.25
其中：子公司支付给少数股东的股利、利润||8,355,191.54|5,458,660.08
支付其他与筹资活动有关的现金||3,448,114.87|8,010,000.00
筹资活动现金流出小计||58,232,006.42|72,619,264.25
筹资活动产生的现金流量净额||-38,232,006.42|-72,619,264.25
四、汇率变动对现金及现金等价物的影响||-2,416.72|-6,964.95
五、现金及现金等价物净增加额||-17,318,960.74|-9,634,388.61
加：期初现金及现金等价物余额||129,683,889.64|139,318,278.25
六、期末现金及现金等价物余额||112,364,928.90|129,683,889.64
