page|64
项目|附注|2021 年度|2020 年度
一、营业总收入||214,259,080.11|299,192,717.32
其中：营业收入||214,259,080.11|299,192,717.32
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||225,568,704.56|275,332,226.13
其中：营业成本||11,731,105.48|113,838,547.03
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,541,663.13|1,407,225.66
销售费用||57,920,595.54|30,344,393.53
管理费用||77,939,559.36|54,563,462.31
研发费用||67,742,367.52|63,359,170.66
财务费用||8,693,413.53|11,819,426.94
其中：利息费用||7,141,987.14|9,150,609.52
利息收入||1,540,226.20|1,172,991.55
加：其他收益||3,836,417.05|2,984,319.95
投资收益（损失以“－”号填列）||273,933.40|216,591.43
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|65
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||326,937.39|23,799.01
信用减值损失（损失以“-”号填列）||516,293.35|9,024,186.88
资产减值损失（损失以“-”号填列）||-99,528,676.52|-6,148,721.92
资产处置收益（损失以“－”号填列）||-56,268.62|-56,723.67
三、营业利润（亏损以“－”号填列）||-105,940,988.40|29,903,942.87
加：营业外收入||9,631,638.51|1,667,904.55
减：营业外支出||12,171,978.71|367,373.23
四、利润总额（亏损总额以“－”号填列）||-108,481,328.60|31,204,474.19
减：所得税费用||727,633.66|1,996,765.49
五、净利润（净亏损以“－”号填列）||-109,208,962.26|29,207,708.70
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-109,208,962.26|29,207,708.70
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-113,163,235.89|23,347,632.50
2.少数股东损益（净亏损以“-”号填列）||3,954,273.63|5,860,076.20
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|66
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-109,208,962.26|29,207,708.70
（一）归属于母公司所有者的综合收益总额||-113,163,235.89|23,347,632.50
（二）归属于少数股东的综合收益总额||3,954,273.63|5,860,076.20
八、每股收益：|||
（一）基本每股收益(元/股)||-0.20|0.04
（二）稀释每股收益(元/股)||-0.20|0.04
