page|64
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||1,122,516,080.12|534,978,103.07
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
page|65
应收票据||97,929,790.53|129,136,519.59
应收账款||2,312,594,314.21|2,701,628,066.69
应收款项融资||117,997,614.40|
预付款项||68,165,433.05|62,119,736.19
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||61,904,674.10|221,532,603.74
其中：应收利息||22,901.31|17,324.94
应收股利|||160,709,076.92
买入返售金融资产|||
存货||860,521,681.66|753,018,173.73
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||102,534,489.58|6,728,608.03
流动资产合计||4,744,164,077.65|4,409,141,811.04
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||2,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||89,592,256.75|126,542,847.74
其他权益工具投资|||
其他非流动金融资产||2,000,000.00|
投资性房地产||42,547,769.31|
固定资产||483,126,411.41|575,108,903.34
在建工程||7,786,998.83|5,454,288.89
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||230,054,028.75|254,207,644.60
开发支出||28,469,231.17|35,332,051.50
商誉|||44,992,057.62
长期待摊费用||17,335,315.51|17,701,732.55
递延所得税资产||182,021,686.39|152,713,278.48
其他非流动资产||5,856,645.47|5,477,848.84
非流动资产合计||1,088,790,343.59|1,219,530,653.56
资产总计||5,832,954,421.24|5,628,672,464.60
流动负债：|||
短期借款|||120,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
page|66
应付票据||266,733,965.77|226,530,256.36
应付账款||928,907,391.26|807,300,850.32
预收款项||418,419,724.93|225,366,054.10
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||181,759,851.66|155,685,517.05
应交税费||47,305,832.22|60,378,752.26
其他应付款||35,811,929.35|28,574,501.64
其中：应付利息|||140,295.59
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||21,062,552.44|17,089,357.73
流动负债合计||1,900,001,247.63|1,640,925,289.46
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||30,082,266.77|21,529,048.27
递延所得税负债||9,698,757.99|13,550,008.99
其他非流动负债|||
非流动负债合计||39,781,024.76|35,079,057.26
负债合计||1,939,782,272.39|1,676,004,346.72
所有者权益（或股东权益）：|||
实收资本（或股本）||813,172,000.00|813,172,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,408,066,070.52|1,417,500,688.67
减：库存股||141,958,743.50|49,999,595.73
其他综合收益||291,294.30|99,709.37
专项储备|||
盈余公积||275,426,774.38|250,630,283.16
一般风险准备|||
未分配利润||1,562,491,934.19|1,541,012,200.11
归属于母公司所有者权益（或股东权益）合计||3,917,489,329.89|3,972,415,285.58
少数股东权益||-24,317,181.04|-19,747,167.70
page|67
所有者权益（或股东权益）合计||3,893,172,148.85|3,952,668,117.88
负债和所有者权益（或股东权益）总计||5,832,954,421.24|5,628,672,464.60
