page|69
项目|附注|2019 年度|2018 年度
一、营业总收入||3,681,198,033.45|3,528,688,645.91
其中：营业收入||3,681,198,033.45|3,528,688,645.91
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,447,693,506.50|3,253,643,378.44
其中：营业成本||2,155,728,469.39|2,026,508,925.89
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||33,085,867.98|37,965,032.74
销售费用||635,905,114.05|573,573,887.40
管理费用||192,953,247.72|180,342,010.11
研发费用||443,531,631.27|427,852,872.85
财务费用||-13,510,823.91|7,400,649.45
其中：利息费用||775,118.64|14,023,560.89
利息收入||14,408,020.27|6,528,087.93
加：其他收益||91,658,822.95|94,214,184.42
投资收益（损失以“－”号填列）||50,958.33|29,624,762.59
其中：对联营企业和合营企业的投资收益||50,958.33|29,624,762.59
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-35,421,145.60|
资产减值损失（损失以“-”号填列）||-86,286,210.23|-159,771,030.71
资产处置收益（损失以“－”号填列）||5,951.16|6,152.94
三、营业利润（亏损以“－”号填列）||203,512,903.56|239,119,336.71
加：营业外收入||26,159,886.24|21,006,217.19
page|70
减：营业外支出||430,724.16|588,181.39
四、利润总额（亏损总额以“－”号填列）||229,242,065.64|259,537,372.51
减：所得税费用||50,107,418.03|58,721,125.46
五、净利润（净亏损以“－”号填列）||179,134,647.61|200,816,247.05
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||179,134,647.61|200,816,247.05
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||187,878,181.10|216,997,146.83
2.少数股东损益（净亏损以“-”号填列）||-8,743,533.49|-16,180,899.78
六、其他综合收益的税后净额||191,584.93|-143,186.96
（一）归属母公司所有者的其他综合收益的税后净额||191,584.93|-143,186.96
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||191,584.93|-143,186.96
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||191,584.93|-143,186.96
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||179,326,232.54|200,673,060.09
（一）归属于母公司所有者的综合收益总额||188,069,766.03|216,853,959.87
（二）归属于少数股东的综合收益总额||-8,743,533.49|-16,180,899.78
八、每股收益：|||
（一）基本每股收益(元/股)||0.24|0.27
（二）稀释每股收益(元/股)||0.24|0.27
