page|68
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,106,253,038.19|593,490,954.33
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|7,191,997.47|4,263,051.90
经营活动现金流入小计|1,113,445,035.66|597,754,006.23
购买商品、接受劳务支付的现金|1,054,461,742.71|559,052,370.26
客户贷款及垫款净增加额||
page|69
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|21,489,074.12|18,168,383.15
支付的各项税费|17,295,432.85|12,900,122.62
支付其他与经营活动有关的现金|14,191,402.27|13,059,484.73
经营活动现金流出小计|1,107,437,651.95|603,180,360.76
经营活动产生的现金流量净额|6,007,383.71|-5,426,354.53
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计||
购建固定资产、无形资产和其他长期资产支付的现金|7,989,939.52|6,406,888.93
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|7,989,939.52|6,406,888.93
投资活动产生的现金流量净额|-7,989,939.52|-6,406,888.93
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|75,000,000.00|35,000,000.00
收到其他与筹资活动有关的现金||
page|70
筹资活动现金流入小计|75,000,000.00|35,000,000.00
偿还债务支付的现金|47,000,000.00|10,000,000.00
分配股利、利润或偿付利息支付的现金|2,498,979.58|497,108.33
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,872,641.51|1,382,075.46
筹资活动现金流出小计|51,371,621.09|11,879,183.79
筹资活动产生的现金流量净额|23,628,378.91|23,120,816.21
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|21,645,823.10|11,287,572.75
加：期初现金及现金等价物余额|62,383,436.19|51,095,863.44
六、期末现金及现金等价物余额|84,029,259.29|62,383,436.19
