page|94
项目|附注|2021 年度|2020 年度
一、营业总收入||31,365,966,472.99|20,443,421,933.18
其中：营业收入||31,365,966,472.99|20,443,421,933.18
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||30,495,637,206.99|19,879,776,720.17
其中：营业成本||29,708,600,708.30|19,553,023,576.35
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||37,335,260.94|27,116,378.60
销售费用||26,950,917.42|7,751,625.00
管理费用||131,366,550.88|60,220,317.85
研发费用||554,649,598.39|217,744,911.61
财务费用||36,734,171.06|13,919,910.76
其中：利息费用||48,549,040.39|26,648,914.03
利息收入||10,096,563.62|18,760,357.67
加：其他收益||31,208,875.25|28,675,356.36
投资收益（损失以“－”号填列）||4,960,818.74|14,900,011.45
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||1,976,021.45|439,520.52
信用减值损失（损失以“-”号填列）||-17,485,115.00|1,424,710.82
page|95
资产减值损失（损失以“-”号填列）||-19,264,471.59|
资产处置收益（损失以“－”号填列）||108,540.08|108,859.53
三、营业利润（亏损以“－”号填列）||871,833,934.93|609,193,671.69
加：营业外收入||132,296.58|4,211,111.42
减：营业外支出||801,505.79|1,723,741.51
四、利润总额（亏损总额以“－”号填列）||871,164,725.72|611,681,041.60
减：所得税费用||161,241,865.13|120,199,774.21
五、净利润（净亏损以“－”号填列）||709,922,860.59|491,481,267.39
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||709,922,860.59|491,481,267.39
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||591,092,408.59|414,441,126.21
2.少数股东损益（净亏损以“-”号填列）||118,830,452.00|77,040,141.18
六、其他综合收益的税后净额||-2,132,943.47|-7,030,737.15
（一）归属母公司所有者的其他综合收益的税后净额||-1,704,968.70|-5,101,509.42
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,704,968.70|-5,101,509.42
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,704,968.70|-5,101,509.42
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-427,974.77|-1,929,227.73
七、综合收益总额||707,789,917.12|484,450,530.24
（一）归属于母公司所有者的综合收益总额||589,387,439.89|409,339,616.79
（二）归属于少数股东的综合收益总额||118,402,477.23|75,110,913.45
八、每股收益：|||
（一）基本每股收益(元/股)||2.55|1.80
（二）稀释每股收益(元/股)||2.56|1.78
