page|95
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,902,346,904.17|1,454,040,690.12
page|96
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||677,458.56|
收到其他与经营活动有关的现金|（七十六）|91,862,532.08|90,737,653.58
经营活动现金流入小计||1,994,886,894.81|1,544,778,343.70
购买商品、接受劳务支付的现金||767,522,088.47|919,030,249.33
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||289,670,525.86|216,274,156.20
支付的各项税费||50,064,095.23|82,715,691.52
支付其他与经营活动有关的现金|（七十六）|322,021,050.88|147,645,627.33
经营活动现金流出小计||1,429,277,760.44|1,365,665,724.38
经营活动产生的现金流量净额||565,609,134.37|179,112,619.32
二、投资活动产生的现金流量：|||
收回投资收到的现金||138,000,023.83|260,000,000.00
取得投资收益收到的现金||94,814,819.66|103,212,671.22
处置固定资产、无形资产和其他长期资产收回的现金净额||5,207,406.81|3,680,760.84
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||238,022,250.30|366,893,432.06
购建固定资产、无形资产和其他长期资产支付的现金||628,054,014.26|783,508,128.90
投资支付的现金||497,060,000.00|589,828,400.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||44,137,574.99|
支付其他与投资活动有关的现金|（七十六）||3,892,000.00
投资活动现金流出小计||1,169,251,589.25|1,377,228,528.90
投资活动产生的现金流量净额||-931,229,338.95|-1,010,335,096.84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||34,816,000.00|
其中：子公司吸收少数股东投资收到的现金||34,816,000.00|
取得借款收到的现金||2,353,619,995.57|1,085,119,193.29
收到其他与筹资活动有关的现金|||
page|97
筹资活动现金流入小计||2,388,435,995.57|1,085,119,193.29
偿还债务支付的现金||1,324,885,269.43|226,591,441.04
分配股利、利润或偿付利息支付的现金||185,350,936.50|101,704,367.07
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|（七十六）|6,042,972.56|
筹资活动现金流出小计||1,516,279,178.49|328,295,808.11
筹资活动产生的现金流量净额||872,156,817.08|756,823,385.18
四、汇率变动对现金及现金等价物的影响||-2,670,437.11|991,933.26
五、现金及现金等价物净增加额||503,866,175.39|-73,407,159.08
加：期初现金及现金等价物余额||283,112,828.92|356,519,988.00
六、期末现金及现金等价物余额||786,979,004.31|283,112,828.92
