page|71
项目|附注|2020 年度|2019 年度
一、营业总收入|七(40)|29,356,515,691|31,439,214,600
其中：营业收入||29,356,515,691|31,439,214,600
二、营业总成本||21,939,755,338|23,007,760,515
其中：营业成本|七(40)|17,440,231,760|18,625,306,221
税金及附加|七(41)|510,430,272|529,995,148
销售费用|七(42)|2,022,707,842|2,048,493,975
管理费用|七(43)|1,604,700,517|1,558,487,708
研发费用||55,979,438|37,322,742
财务费用|七(44)|305,705,509|208,154,721
其中：利息费用||200,578,230|246,117,048
利息收入||63,827,091|62,443,270
加：其他收益|七(45)|239,383,949|241,516,443
投资收益（损失以“－”号填列）|七(46)|118,572,236|108,527,838
其中：对联营企业和合营企业的投资收益||77,037,487|107,881,496
|公允价值变动收益（损失以“－”号填列）  七(47)|2,405,398|5,296,455
信用减值损失（损失以“-”号填列）|七(48)|-13,997,491|-21,306,466
资产减值损失（损失以“-”号填列）|七(49)|-78,195,751|-210,370,136
资产处置收益（损失以“－”号填列）|七(50)|14,013,082|188,854,586
三、营业利润（亏损以“－”号填列）||7,698,941,776|8,743,972,805
加：营业外收入|七(51)|65,267,816|75,973,606
减：营业外支出|七(52)|100,564,303|103,824,297
四、利润总额（亏损总额以“－”号填列）||7,663,645,289|8,716,122,114
减：所得税费用|七(53)|1,490,052,106|1,695,328,712
五、净利润（净亏损以“－”号填列）||6,173,593,183|7,020,793,402
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||6,173,593,183|7,020,793,402
2.终止经营净利润（净亏损以“－”号填列）||-|-
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||5,630,598,812|6,342,304,317
2.少数股东损益（净亏损以“-”号填列）||542,994,371|678,489,085
六、其他综合收益的税后净额||-359,155,714|-12,972,100
（一）归属母公司所有者的其他综合收益的税后净额||-257,876,551|-13,641,554
1．不能重分类进损益的其他综合收益||-3,341,330|-7,529,820
（1）重新计量设定受益计划变动额||-|-
（2）权益法下不能转损益的其他综合收益||-|-
（3）其他权益工具投资公允价值变动||-3,341,330|-7,529,820
2．将重分类进损益的其他综合收益||-254,535,221|-6,111,734
（1）权益法下可转损益的其他综合收益||-|-
（2）其他债权投资公允价值变动||-|-
（3）金融资产重分类计入其他综合收益的金额||-|-
page|72
（4）其他债权投资信用减值准备||-|-
（5）现金流量套期储备||-|-
（6）外币财务报表折算差额||-254,535,221|-6,111,734
（二）归属于少数股东的其他综合收益的税后净额||-101,279,163|669,454
七、综合收益总额||5,814,437,469|7,007,821,302
（一）归属于母公司所有者的综合收益总额||5,372,722,261|6,328,662,763
（二）归属于少数股东的综合收益总额||441,715,208|679,158,539
八、每股收益：|||
（一）基本每股收益(元/股)||2.69|3.03
（二）稀释每股收益(元/股)||2.69|3.03
