page|114
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||663,629,563.26|539,690,104.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||41,890,751.73|33,658,181.81
收到其他与经营活动有关的现金|七、76（1）|22,652,711.51|20,759,403.61
经营活动现金流入小计||728,173,026.50|594,107,690.37
购买商品、接受劳务支付的现金||172,954,306.94|155,892,986.40
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||328,624,438.93|265,015,961.79
page|115
支付的各项税费||95,232,333.53|57,463,366.05
支付其他与经营活动有关的现金|七、76（2）|115,559,147.68|106,556,603.11
经营活动现金流出小计||712,370,227.08|584,928,917.35
经 营 活动 产生 的 现金 流量净额||15,802,799.42|9,178,773.02
二、投资活动产生的现金流量：|||
收回投资收到的现金||780,000,000.00|103,000,000.00
取得投资收益收到的现金||4,948,042.39|669,901.44
处置固定资产、无形资产和其他长期资产收回的现金净额||364,539.22|1,637.80
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||785,312,581.61|103,671,539.24
购建固定资产、无形资产和其他长期资产支付的现金||8,992,592.02|14,451,856.37
投资支付的现金||780,000,000.00|55,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||788,992,592.02|69,451,856.37
投 资 活动 产生 的 现金 流量净额||-3,680,010.41|34,219,682.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||878,713,408.00|161,392,620.54
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||44,472,000.00|25,000,000.00
收到其他与筹资活动有关的现金|七、76（5）|70,384,900.37|133,157,548.99
筹资活动现金流入小计||993,570,308.37|319,550,169.53
偿还债务支付的现金||55,118,143.17|5,000,000.00
分配股利、利润或偿付利息支付的现金||2,300,992.90|490,945.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|93,012,217.72|197,923,329.83
筹资活动现金流出小计||150,431,353.79|203,414,275.63
筹 资 活动 产生 的 现金 流量净额||843,138,954.58|116,135,893.90
四、汇率变动对现金及现金等价物的影响||-1,916,287.68|-1,468,264.70
五、现金及现金等价物净增加额||853,345,455.91|158,066,085.09
加：期初现金及现金等价物余||221,073,493.64|63,007,408.55
page|116
额|||
六、期末现金及现金等价物余额||1,074,418,949.55|221,073,493.64
