page|97
项目|附注|2020 年度|2019 年度
一、营业总收入||837,954,489.00|694,964,965.16
其中：营业收入|七．61|837,954,489.00|694,964,965.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
page|98
二、营业总成本||817,996,387.85|709,293,399.48
其中：营业成本|七．61|556,037,277.60|438,292,576.30
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七．62|8,127,455.88|8,655,737.06
销售费用|七．63|115,807,966.16|136,966,632.76
管理费用|七．64|62,015,562.77|64,882,021.89
研发费用|七．65|51,402,046.49|49,654,017.76
财务费用|七．66|24,606,078.95|10,842,413.71
其中：利息费用|||10,300,904.82
利息收入|||545,128.45
加：其他收益|七．67|37,583,237.19|43,896,016.00
投资收益（损失以“－”号填列）|七．68|11,261,772.81|7,799,441.13
其中：对联营企业和合营企业的投资收益|||3,536,193.87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）  七．70||109,411.31|1,114,649.13
信用减值损失（损失以“-”号填列）|七．71|-39,171,372.53|-8,868,659.22
资产减值损失（损失以“-”号填列）|七．72|-6,189,661.95|-2,120,136.25
资产处置收益（损失以“－”号填列）|七．73|46,384.38|-317,465.98
三、营业利润（亏损以“－”号填列）||23,597,872.36|27,175,410.49
加：营业外收入|七．74|692,522.11|2,794,101.68
减：营业外支出|七．75|1,798.41|100,000.00
四、利润总额（亏损总额以“－”号填列）||24,288,596.06|29,869,512.17
减：所得税费用|七．76|-1,106,945.76|2,768,414.95
五、净利润（净亏损以“－”号填列）||25,395,541.82|27,101,097.22
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||25,395,541.82|27,101,097.22
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||25,902,656.12|27,310,053.16
2.少数股东损益（净亏损以“-”号填列）||-507,114.30|-208,955.94
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
page|99
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||25,395,541.82|27,101,097.22
（一）归属于母公司所有者的综合收益总额||25,902,656.12|27,310,053.16
（二）归属于少数股东的综合收益总额||-507,114.30|-208,955.94
八、每股收益：|||
（一）基本每股收益(元/股)||0.06|0.06
（二）稀释每股收益(元/股)||0.06|0.06
