page|99
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||219,201,282.37|115,097,110.30
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,308,006.46|7,306,312.86
收到其他与经营活动有关的现金|七、（五十五）1|21,656,852.06|60,414,841.40
经营活动现金流入小计||249,166,140.89|182,818,264.56
购买商品、接受劳务支付的现金||56,189,112.19|45,398,144.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||80,104,935.12|71,304,758.49
支付的各项税费||11,882,422.45|10,979,372.36
支付其他与经营活动有关的现金|七、（五十五）2|38,852,760.11|41,886,838.32
经营活动现金流出小计||187,029,229.87|169,569,113.69
经营活动产生的现金流量净额||62,136,911.02|13,249,150.87
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||113,696.12
page|100
处置固定资产、无形资产和其他长期资产收回的现金净额||18,361,748.35|5,896,460.17
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、（五十五）3|950,000.00|
投资活动现金流入小计||19,311,748.35|6,010,156.29
购建固定资产、无形资产和其他长期资产支付的现金||55,754,559.84|172,604,910.66
投资支付的现金|||12,080.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||20,000,000.00
支付其他与投资活动有关的现金|七、（五十五）4|48,563.42|
投资活动现金流出小计||55,803,123.26|192,616,990.66
投资活动产生的现金流量净额||-36,491,374.91|-186,606,834.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,890,000.00|1,890,000.00
其中：子公司吸收少数股东投资收到的现金||1,890,000.00|1,890,000.00
取得借款收到的现金||129,736,112.72|321,328,424.69
收到其他与筹资活动有关的现金|七、（五十五）5|40,500,000.00|10,000,000.00
筹资活动现金流入小计||172,126,112.72|333,218,424.69
偿还债务支付的现金||162,521,091.78|192,713,468.91
分配股利、利润或偿付利息支付的现金||40,609,330.88|26,956,657.22
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、（五十五）6|25,076,250.00|
筹资活动现金流出小计||228,206,672.66|219,670,126.13
筹资活动产生的现金流量净额||-56,080,559.94|113,548,298.56
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-30,435,023.83|-59,809,384.94
加：期初现金及现金等价物余额||65,471,811.65|125,281,196.59
六、期末现金及现金等价物余额||35,036,787.82|65,471,811.65
