page|103
项目|附注|2020 年度|2019 年度
一、营业总收入||502,352,353.20|364,943,926.09
其中：营业收入|七、61|502,352,353.20|364,943,926.09
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||435,515,869.77|284,902,345.45
其中：营业成本|七、61|341,996,218.84|196,668,370.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|1,269,221.95|2,752,173.87
销售费用|七、63|9,529,806.51|15,618,451.17
管理费用|七、64|32,730,578.38|22,966,325.69
研发费用|七、65|53,515,788.27|47,022,250.70
财务费用|七、66|-3,525,744.18|-125,226.79
其中：利息费用|||228,201.00
利息收入||3,859,460.61|1,051,102.05
加：其他收益|七、67|10,843,350.29|12,633,749.78
投资收益（损失以“－”号填列）||4,311,158.90|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|104
净 敞 口 套 期 收 益 （ 损 失 以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|136,893.70|
信用减值损失（损失以“-”号填列）|七、71|-15,901,593.73|-8,923,711.82
资产减值损失（损失以“-”号填列）|七、72|-33,895.16|-1,088,380.60
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||66,192,397.43|82,663,238.00
加：营业外收入|七、74|22,009.62|3,600.40
减：营业外支出|七、75|129,216.01|121,954.82
四、利润总额（亏损总额以“－”号填列）||66,085,191.04|82,544,883.58
减：所得税费用|七、76|5,040,252.73|9,914,179.72
五、净利润（净亏损以“－”号填列）||61,044,938.31|72,630,703.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||61,044,938.31|72,630,703.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||60,735,320.08|71,926,589.60
2. 少 数 股 东 损 益 （ 净 亏 损 以“-”号填列）||309,618.23|704,114.26
六、其他综合收益的税后净额|七、77|502,477.52|-15,568.00
（一）归属母公司所有者的其他综合收益的税后净额|七、77|502,477.52|-15,568.00
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、77|502,477.52|-15,568.00
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|105
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、77|502,477.52|-15,568.00
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||61,547,415.83|72,615,135.86
（一）归属于母公司所有者的综合收益总额||61,237,797.60|71,911,021.60
（二）归属于少数股东的综合收益总额||309,618.23|704,114.26
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|0.96|1.28
（二）稀释每股收益(元/股)|十八、2|0.96|1.28
