page|58
项目|附注|2020 年度|2019 年度
一、营业总收入|六-26|92,585,677.95|120,284,870.61
其中：营业收入||92,585,677.95|120,284,870.61
二、营业总成本||50,787,402.04|98,794,236.91
其中：营业成本|六-26|27,429,058.56|55,849,172.40
税金及附加|六-27|3,558,591.59|6,141,909.70
销售费用|六-28|3,893,492.37|2,745,363.75
管理费用|六-29|21,275,206.02|29,494,185.75
财务费用|六-30|-5,368,946.50|4,563,605.31
其中：利息费用|||7,603,659.13
利息收入||5,468,715.94|3,143,241.85
加：其他收益|六-31|240,212.24|229,979.00
投资收益（损失以“－”号填列）|六-32|7,416,007.82|4,476,359.72
其中：对联营企业和合营企业的投资收益||183,559.15|-559,531.08
信用减值损失（损失以“-”号填列）|六-33|135,332.75|-2,035,635.32
资产处置收益（损失以“－”号填列）|六-34|-55,582.79|-8,388.46
三、营业利润（亏损以“－”号填列）||49,534,245.93|24,152,948.64
加：营业外收入|六-35|16,843,011.55|14,118,008.46
减：营业外支出|六-36|82,245.97|7,486,881.01
四、利润总额（亏损总额以“－”号填列）||66,295,011.51|30,784,076.09
减：所得税费用|六-37|16,708,001.57|7,714,578.29
五、净利润（净亏损以“－”号填列）||49,587,009.94|23,069,497.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||49,587,009.94|23,069,497.80
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||49,721,641.91|23,069,497.80
2.少数股东损益（净亏损以“-”号填列）||-134,631.97|
六、其他综合收益的税后净额||733,811.09|
（一）归属母公司所有者的其他综合收益的税后净额||733,811.09|
1．不能重分类进损益的其他综合收益||733,811.09|
（3）其他权益工具投资公允价值变动||733,811.09|
七、综合收益总额||50,320,821.03|23,069,497.80
（一）归属于母公司所有者的综合收益总额||50,455,453.00|23,069,497.80
（二）归属于少数股东的综合收益总额||-134,631.97|
八、每股收益：|||
（一）基本每股收益(元/股)||0.337|0.157
（二）稀释每股收益(元/股)||0.337|0.157
