page|68
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,218,612,889.82|1,108,563,701.16
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||398,297,303.40|376,270,769.24
应收账款||545,726,718.15|485,763,967.46
应收款项融资||368,292,098.75|287,315,682.92
预付款项||343,503,901.90|296,908,089.76
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||112,626,823.82|112,953,379.56
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||81,215,089.60|86,269,097.12
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||138,906,656.13|135,174,771.89
流动资产合计||3,207,181,481.57|2,889,219,459.11
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||19,203,370.33|17,592,726.66
长期股权投资||119,411,001.90|118,127,153.78
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||3,906,310,813.46|3,785,222,251.68
在建工程||85,101,079.89|88,987,294.04
生产性生物资产|||
油气资产|||
使用权资产||10,348,950.40|
page|69
无形资产||516,373,067.89|538,991,155.51
开发支出|||
商誉|||
长期待摊费用||14,226,604.41|9,948,723.17
递延所得税资产||33,675,284.86|39,450,625.15
其他非流动资产|||
非流动资产合计||4,704,650,173.14|4,598,319,929.99
资产总计||7,911,831,654.71|7,487,539,389.10
流动负债：|||
短期借款||2,889,678,881.57|3,132,123,902.06
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||1,689,804,210.59|1,364,619,148.99
应付账款||404,885,231.63|493,848,441.55
预收款项|||
合同负债||46,600,005.95|79,297,601.66
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||74,921,742.54|108,595,817.28
应交税费||70,645,415.68|64,617,597.27
其他应付款||642,631,795.02|647,455,938.45
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||201,995,927.62|353,935,832.42
其他流动负债||5,688,106.07|10,037,876.08
流动负债合计||6,026,851,316.67|6,254,532,155.76
非流动负债：|||
保险合同准备金|||
长期借款||202,950,000.00|247,950,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债||7,031,274.05|
长期应付款||911,608,542.56|270,692,509.24
长期应付职工薪酬|||
预计负债||25,774,914.18|25,851,002.40
递延收益||173,211,217.82|181,174,649.19
page|70
递延所得税负债|||
其他非流动负债|||
非流动负债合计||1,320,575,948.61|725,668,160.83
负债合计||7,347,427,265.28|6,980,200,316.59
所有者权益（或股东权益）：|||
实收资本（或股本）||989,959,882.00|989,959,882.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,863,283,020.38|1,863,283,020.38
减：库存股|||
其他综合收益|||
专项储备||84,950,835.19|85,591,095.26
盈余公积||239,970,946.30|239,970,946.30
一般风险准备|||
未分配利润|||-2,498,914,548.48  -2,554,061,730.63
归属于母公司所有者权益（或股东权益）合计||679,250,135.39|624,743,213.31
少数股东权益||-114,845,745.96|-117,404,140.80
所有者权益（或股东权益）合计||564,404,389.43|507,339,072.51
负债和所有者权益（或股东权益）总计||7,911,831,654.71|7,487,539,389.10
