page|109
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|929,539,429.78|422,415,220.93
结算备付金|||
拆出资金|||
交易性金融资产|七、2|1,250,290.86|
衍生金融资产|||
应收票据|七、4|51,322,719.03|22,002,139.51
应收账款|七、5|275,507,284.47|199,447,897.86
应收款项融资|七、6|5,862,201.60|21,750,923.51
预付款项|七、7|43,145,998.65|10,715,229.69
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|629,112.49|755,102.43
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|205,317,195.02|145,384,176.33
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|2,352,933.80|9,222,052.94
流动资产合计||1,514,927,165.70|831,692,743.20
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|2,796,369.71|
其他权益工具投资|||
page|110
其他非流动金融资产|七、19|5,000,000.00|5,000,000.00
投资性房地产|七、20|10,633,067.72|11,033,786.89
固定资产|七、21|77,358,707.29|86,419,707.13
在建工程|七、22|132,204,289.52|45,284,887.45
生产性生物资产|||
油气资产|||
使用权资产|七、25|502,778.87|
无形资产|七、26|25,747,774.29|25,345,280.88
开发支出|||
商誉|七、28|16,350,000.00|16,350,000.00
长期待摊费用|七、29|175,249.07|948,133.41
递延所得税资产|七、30|5,184,448.67|3,352,702.45
其他非流动资产|七、31|36,143,781.50|864,000.00
非流动资产合计||312,096,466.64|194,598,498.21
资产总计||1,827,023,632.34|1,026,291,241.41
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|55,732,785.00|57,644,792.52
应付账款|七、36|28,584,912.14|64,615,304.88
预收款项|||
合同负债|七、38|71,155,263.81|39,129,139.64
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|24,883,401.97|20,686,986.28
应交税费|七、40|26,966,901.81|14,479,183.44
其他应付款|七、41|19,499,576.06|24,913,159.30
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|558,772.05|
其他流动负债|七、44|39,667,677.13|18,835,154.53
流动负债合计||267,049,289.97|240,303,720.59
非流动负债：|||
保险合同准备金|||
长期借款|七、45|60,579,712.11|30,038,867.89
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
page|111
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|6,216,223.76|2,532,857.89
递延所得税负债|七、30|187,543.63|
其他非流动负债|||
非流动负债合计||66,983,479.50|32,571,725.78
负债合计||334,032,769.47|272,875,446.37
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|76,000,000.00|57,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|521,148,534.94|28,539,501.16
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|46,103,153.47|46,103,153.47
一般风险准备|||
未分配利润|七、60|838,086,086.93|611,484,083.75
归属于母公司所有者权益（或股东权益）合计||1,481,337,775.34|743,126,738.38
少数股东权益||11,653,087.53|10,289,056.66
所有者权益（或股东权益）合计||1,492,990,862.87|753,415,795.04
负债和所有者权益（或股东权益）总计||1,827,023,632.34|1,026,291,241.41
