page|133
项目|附注|2021 年度|2020 年度
一、营业总收入||523,496,223.56|495,513,744.65
其中：营业收入|七、61|523,496,223.56|495,513,744.65
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||358,786,043.61|321,164,311.26
其中：营业成本|七、61|166,316,017.65|159,789,149.10
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,780,530.48|7,538,519.34
销售费用|七、63|109,095,453.83|88,295,914.42
管理费用|七、64|31,965,381.94|26,581,531.46
研发费用|七、65|68,605,758.74|51,551,364.79
财务费用|七、66|-23,977,099.03|-12,592,167.85
其中：利息费用|||172,263.91
利息收入||21,603,468.09|11,636,727.71
加：其他收益|七、67|52,255,252.24|52,978,985.12
投资收益（损失以“－”号填列）|七、68|12,125,076.29|-310,653.13
其中：对联营企业和合营企业的投资收益||-1,839,589.13|-585,337.77
以摊余成本计量的金融资产终止确认收益|||
page|134
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-2,274,541.14|-1,521,853.06
资产减值损失（损失以“-”号填列）|七、72|-2,776,797.86|-2,156,566.61
资产处置收益（损失以“－”号填列）|七、73|20,083.89|10,953.30
三、营业利润（亏损以“－”号填列）||224,059,253.37|223,350,299.01
加：营业外收入|七、74|96,509.72|350,313.06
减：营业外支出|七、75|1,434,794.83|914,159.89
四、利润总额（亏损总额以“－”号填列）||222,720,968.26|222,786,452.18
减：所得税费用|七、76|23,182,426.93|26,776,186.85
五、净利润（净亏损以“－”号填列）||199,538,541.33|196,010,265.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||199,538,541.33|196,010,265.33
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||201,897,372.95|196,263,019.43
2.少数股东损益（净亏损以“-”号填列）||-2,358,831.62|-252,754.10
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|135
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||199,538,541.33|196,010,265.33
（一）归属于母公司所有者的综合收益总额||201,897,372.95|196,263,019.43
（二）归属于少数股东的综合收益总额||-2,358,831.62|-252,754.10
八、每股收益：|||
（一）基本每股收益(元/股)||1.35|1.64
（二）稀释每股收益(元/股)||1.35|1.64
