page|150
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,085,625,375.05|957,667,623.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||18,854,018.58|5,803,700.63
收到其他与经营活动有关的现金||93,374,857.72|112,868,852.62
经营活动现金流入小计||1,197,854,251.35|1,076,340,177.14
购买商品、接受劳务支付的现金||150,028,464.18|92,316,931.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||249,504,990.70|174,754,614.85
支付的各项税费||137,169,822.69|124,000,522.78
支付其他与经营活动有关的现金||513,554,402.64|528,743,563.30
经营活动现金流出小计||1,050,257,680.21|919,815,632.87
经营活动产生的现金流量净额||147,596,571.14|156,524,544.27
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||99,260.92
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||4,213,698,810.91|1,712,614,187.95
投资活动现金流入小计||4,213,698,810.91|1,712,713,448.87
购建固定资产、无形资产和其他长期资产支付的现金||256,290,109.86|198,809,480.21
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||4,067,995,238.00|2,270,530,000.00
page|151
投资活动现金流出小计||4,324,285,347.86|2,469,339,480.21
投资活动产生的现金流量净额||-110,586,536.95|-756,626,031.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,243,880,563.81
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|40,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,000,000.00|1,283,880,563.81
偿还债务支付的现金||50,000,000.00|
分配股利、利润或偿付利息支付的现金||36,396,555.50|696,283.37
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||31,825,689.20
筹资活动现金流出小计||86,396,555.50|32,521,972.57
筹资活动产生的现金流量净额||-56,396,555.50|1,251,358,591.24
四、汇率变动对现金及现金等价物的影响||-5,185.70|-24,620.27
五、现金及现金等价物净增加额||-19,391,707.01|651,232,483.90
加：期初现金及现金等价物余额||1,055,289,158.05|404,056,674.15
六、期末现金及现金等价物余额||1,035,897,451.04|1,055,289,158.05
