page|106
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|7,981,271,886.30|5,846,877,085.83
客户存款和同业存放款项净增||
page|107
加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|15,639,953.09|1,040,755.12
收到其他与经营活动有关的现金|89,748,290.88|69,944,611.67
经营活动现金流入小计|8,086,660,130.27|5,917,862,452.62
购买商品、接受劳务支付的现金|7,157,205,926.06|5,050,998,143.28
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|326,309,264.26|266,106,464.70
支付的各项税费|172,550,197.60|162,041,938.97
支付其他与经营活动有关的现金|240,585,355.03|239,163,539.10
经营活动现金流出小计|7,896,650,742.95|5,718,310,086.05
经营活动产生的现金流量净额|190,009,387.32|199,552,366.57
二、投资活动产生的现金流量：||
收回投资收到的现金|6,300,000.00|600,000.00
page|108
取得投资收益收到的现金|14,014,776.44|13,868,642.36
处置固定资产、无形资产和其他长期资产收回的现金净额|5,714,422.02|11,842,634.94
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|191,677,361.67|
投资活动现金流入小计|217,706,560.13|26,311,277.30
购建固定资产、无形资产和其他长期资产支付的现金|75,245,315.53|103,658,471.51
投资支付的现金|185,382,882.44|143,197,646.08
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|83,856,267.77|152,909,848.38
投资活动现金流出小计|344,484,465.74|399,765,965.97
投资活动产生的现金流量净额|-126,777,905.61|-373,454,688.67
三、筹资活动产生的现金流量：||
吸收投资收到的现金|3,600,000.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,184,329,471.69|335,426,062.10
收到其他与筹资活动有关的现金|57,880,000.00|44,644,060.00
筹资活动现金流入小计|1,245,809,471.69|380,070,122.10
偿还债务支付的现金|758,945,000.00|281,395,000.00
分配股利、利润或偿付利息支付的现金|214,068,171.43|115,955,550.60
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|13,667,133.16|109,661.21
筹资活动现金流出小计|986,680,304.59|397,460,211.81
筹资活动产生的现金流量净额|259,129,167.10|-17,390,089.71
四、汇率变动对现金及现金等价物的影响|-399,530.73|
page|109
五、现金及现金等价物净增加额|321,961,118.08|-191,292,411.81
加：期初现金及现金等价物余额|439,791,783.12|631,084,194.93
六、期末现金及现金等价物余额|761,752,901.20|439,791,783.12
