page|80
项目|附注|2020 年度|2019 年度
一、营业总收入||3,452,046,711.58|3,776,983,564.64
其中：营业收入||3,452,046,711.58|3,776,983,564.64
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||2,281,937,691.43   2,598,604,877.59
page|81
其中：营业成本|||1,134,527,655.33   1,346,297,172.44
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||520,488,438.38|584,227,210.42
销售费用||420,187,816.20|463,235,843.80
管理费用||171,559,718.38|187,642,306.01
研发费用||39,478,333.13|26,288,015.72
财务费用||-4,304,269.99|-9,085,670.80
其中：利息费用|||
利息收入||4,803,657.95|9,767,080.66
加：其他收益||24,425,607.68|21,905,847.78
投资收益（损失以“－”号填列）||75,457,276.60|74,620,416.58
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||3,028,439.94|-9,655,169.40
信用减值损失（损失以“-”号填列）||-608,838.57|217,941.20
资产减值损失（损失以“-”号填列）||-113,517.07|
资产处置收益（损失以“－”号填列）||75,515.72|-364,444.02
三、营业利润（亏损以“－”号填列）||1,272,373,504.45|1,265,103,279.19
加：营业外收入||6,232,393.23|4,830,520.19
减：营业外支出||19,269,048.96|17,554,257.23
四、利润总额（亏损总额以“－”号填列）||1,259,336,848.72|1,252,379,542.15
减：所得税费用||302,319,967.35|320,835,111.95
五、净利润（净亏损以“－”号填列）||957,016,881.37|931,544,430.20
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||957,016,881.37|931,544,430.20
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|82
1.归属于母公司股东的净利润（净亏损以“-”号填列）||953,387,065.57|930,445,572.61
2.少数股东损益（净亏损以“-”号填列）||3,629,815.80|1,098,857.59
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||957,016,881.37|931,544,430.20
（一）归属于母公司所有者的综合收益总额||953,387,065.57|930,445,572.61
（二）归属于少数股东的综合收益总额||3,629,815.80|1,098,857.59
八、每股收益：|||
（一）基本每股收益(元/股)||1.19|1.16
（二）稀释每股收益(元/股)||1.19|1.16
