page|80
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,348,402,599.56|368,898,213.41
结算备付金|||
拆出资金|||
交易性金融资产|||60,000,000
衍生金融资产|||
应收票据||15,394,724.55|5,700,000
应收账款||40,460,408.23|21,888,697.79
应收款项融资||5,379,112.24|11,579,267.14
预付款项||17,311,619.01|15,226,846.23
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||4,104,487.76|3,845,055.4
page|81
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||112,875,318.34|98,284,073.35
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||714,414.84|231,196.84
流动资产合计||1,544,642,684.53|585,653,350.16
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产||10,263,000.00|10,263,000.00
投资性房地产|||
固定资产||606,805,811.98|662,204,490.06
在建工程||40,305,812.84|6,866,809.89
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||48,118,185.92|52,208,004.99
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||8,438,826.96|4,012,908.83
其他非流动资产||6,170,703.57|3,479,273.81
非流动资产合计||720,102,341.27|739,034,487.58
资产总计||2,264,745,025.80|1,324,687,837.74
流动负债：|||
短期借款|||50,005,763.89
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||134,006,157.63|126,230,068.93
应付账款||193,467,944.56|188,032,320.16
预收款项|||
合同负债||175,687,646.50|202,684,164.69
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||48,888,266.72|45,355,722.72
应交税费||25,992,028.88|16,188,099.28
其他应付款||75,624,122.28|63,991,814.18
page|82
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||16,688,513.13|24,499,780.20
流动负债合计||670,354,679.70|716,987,734.05
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||11,456,664.30|7,699,999.96
递延所得税负债|||
其他非流动负债|||
非流动负债合计||11,456,664.30|7,699,999.96
负债合计||681,811,344.00|724,687,734.01
所有者权益（或股东权益）：|||
实收资本（或股本）||221,360,000.00|166,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||873,657,042.39|87,385,648.23
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||44,468,671.30|30,338,673.79
一般风险准备|||
未分配利润||443,595,455.13|316,230,170.51
归属于母公司所有者权益（或股东权益）合计||1,583,081,168.82|599,954,492.53
少数股东权益||-147,487.02|45,611.2
所有者权益（或股东权益）合计||1,582,933,681.80|600,000,103.73
负债和所有者权益（或股东权益）总计||2,264,745,025.80|1,324,687,837.74
