page|125
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
资产：|||
货币资金|五、1|13,543,083,035.47|8,944,187,350.70
其中：客户资金存款||12,789,273,423.75|8,307,515,361.44
结算备付金|五、2|1,705,471,787.02|1,988,663,721.22
其中：客户备付金||790,557,470.17|1,548,326,535.61
融出资金|五、3|11,892,229,787.25|7,423,095,297.13
衍生金融资产|五、4|11,592,848.40|25,514,437.60
存出保证金|五、5|1,607,967,149.16|1,704,419,358.97
应收款项|五、6|182,110,002.21|415,728,602.68
买入返售金融资产|五、7|2,207,701,486.82|2,051,048,386.71
应收利息|五、8||646,226,510.73
金融投资：|||
以公允价值计量且其变动计入当期损益的金融资产|五、9||15,369,561,420.36
交易性金融资产|五、10|23,411,922,968.03|
债权投资|五、11|445,230,941.18|
其他债权投资|五、12|1,469,282,332.20|
其他权益工具投资|五、13|46,233,332.74|
可供出售金融资产|五、14||7,897,641,572.63
长期股权投资|五、15|1,569,751,958.88|1,335,553,125.86
固定资产|五、16|172,982,617.01|162,375,654.50
无形资产|五、17|76,329,606.84|66,475,427.91
商誉|五、18|11,302,586.62|11,302,586.62
递延所得税资产|五、19|160,345,057.74|204,862,017.19
其他资产|五、20|582,055,438.93|172,988,956.32
资产总计||59,095,592,936.50|48,419,644,427.13
page|126
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
负债：|||
应付短期融资款|五、22|2,538,969,873.18|176,070,000.00
拆入资金|五、23|1,305,834,444.43|2,400,000,000.00
以公允价值计量且其变动计入当期损益的金融负债|五、24||85,851,172.33
交易性金融负债|五、25|870,246.58|
衍生金融负债|五、4|21,519,107.22|12,258,391.49
卖出回购金融资产款|五、26|10,314,662,884.32|10,435,483,085.76
代理买卖证券款|五、27|14,659,437,925.88|10,053,219,040.03
应付职工薪酬|五、28|996,720,181.49|745,207,665.93
应交税费|五、29|111,490,874.30|107,173,621.99
应付款项|五、30|320,689,870.10|313,737,548.46
应付利息|五、31||226,224,290.24
应付债券|五、32|11,115,521,584.40|6,994,800,000.00
递延所得税负债|五、19|9,554,405.84|3,234,967.24
其他负债|五、33|348,129,543.21|183,077,573.43
负债合计||41,743,400,940.95|31,736,337,356.90
|||
股东权益：|||
股本|五、34|3,103,405,351.00|3,103,405,351.00
资本公积|五、35|9,220,082,218.87|9,220,171,980.45
其他综合收益|五、36|-36,578,753.16|-349,478,883.81
盈余公积|五、37|552,052,779.20|482,677,471.89
一般风险准备|五、38|1,843,819,279.84|1,704,442,214.42
未分配利润|五、39|2,236,633,720.09|2,362,792,103.85
归属于母公司股东权益合计||16,919,414,595.84|16,524,010,237.80
少数股东权益||432,777,399.71|159,296,832.43
股东权益合计||17,352,191,995.55|16,683,307,070.23
负债和股东权益总计||59,095,592,936.50|48,419,644,427.13
