page|212
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|721,903,841.78|550,538,189.30
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|20,507,009.78|13,449,534.26
经营活动现金流入小计|742,410,851.56|563,987,723.56
购买商品、接受劳务支付的现金|417,112,913.93|349,002,422.70
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
page|213
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|121,986,223.07|99,104,855.33
支付的各项税费|1,752,935.39|1,016,652.24
支付其他与经营活动有关的现金|26,076,104.01|29,996,981.50
经营活动现金流出小计|566,928,176.40|479,120,911.77
经营活动产生的现金流量净额|175,482,675.16|84,866,811.79
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|2,800.00|
处置固定资产、无形资产和其他长期资产收回的现金净额|29,187.14|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|270,574.00|
投资活动现金流入小计|302,561.14|
购建固定资产、无形资产和其他长期资产支付的现金|187,916,236.53|167,539,202.85
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|543,948.00|
投资活动现金流出小计|188,460,184.53|167,539,202.85
投资活动产生的现金流量净额|-188,157,623.39|-167,539,202.85
三、筹资活动产生的现金流量：||
吸收投资收到的现金|167,380,000.00|
其中：子公司吸收少数股东投资收到的现金||
page|214
取得借款收到的现金|72,800,000.00|145,748,822.12
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|240,180,000.00|145,748,822.12
偿还债务支付的现金|56,468,138.00|51,650,000.00
分配股利、利润或偿付利息支付的现金|25,282,659.29|7,000,339.82
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|17,832,414.39|720,000.00
筹资活动现金流出小计|99,583,211.68|59,370,339.82
筹资活动产生的现金流量净额|140,596,788.32|86,378,482.30
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|127,921,840.09|3,706,091.24
加：期初现金及现金等价物余额|43,533,663.01|39,827,571.77
六、期末现金及现金等价物余额|171,455,503.10|43,533,663.01
