page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,106,205,511.06|692,057,193.03
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,953,994.34|7,279,552.83
收到其他与经营活动有关的现金||137,466,227.26|25,428,165.43
经营活动现金流入小计||1,247,625,732.66|724,764,911.29
购买商品、接受劳务支付的现金||990,898,763.62|531,730,817.62
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||108,190,316.76|68,998,152.55
支付的各项税费||45,921,274.07|34,016,418.66
支付其他与经营活动有关的现金||96,524,327.47|76,749,910.87
经营活动现金流出小计||1,241,534,681.92|711,495,299.70
page|88
经营活动产生的现金流量净额||6,091,050.74|13,269,611.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||551,655,227.37|210,000,000.00
取得投资收益收到的现金||10,438,846.29|1,075,030.06
处置固定资产、无形资产和其他长期资产收回的现金净额||3,722,688.35|1,225,010.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||565,816,762.01|212,300,040.06
购建固定资产、无形资产和其他长期资产支付的现金||179,452,541.44|155,339,865.05
投资支付的现金||140,101,000.00|660,020,038.58
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||319,553,541.44|815,359,903.63
投资活动产生的现金流量净额||246,263,220.57|-603,059,863.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||774,726,415.09
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|170,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,000,000.00|944,726,415.09
偿还债务支付的现金||60,000,000.00|250,000,000.00
分配股利、利润或偿付利息支付的现金||57,365,493.92|5,651,954.87
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||5,763,000.00|18,571,515.08
筹资活动现金流出小计||123,128,493.92|274,223,469.95
筹资活动产生的现金流量净额||-93,128,493.92|670,502,945.14
四、汇率变动对现金及现金等价物的影响||-1,586,523.15|208,951.14
五、现金及现金等价物净增加额||157,639,254.24|80,921,644.30
加：期初现金及现金等价物余额||205,849,017.33|124,927,373.03
六、期末现金及现金等价物余额||363,488,271.57|205,849,017.33
