page|94
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|六、1|5,329|4,671
应收票据|六、2|63|2,635
应收账款|六、3|2,593|2,569
应收款项融资|六、4|1,009|
预付款项|六、5|3,117|3,405
其他应收款|六、6|56|100
其中：应收利息|六、6||
应收股利|六、6||
存货|六、7|10,618|9,793
其他流动资产|六、8|231|319
流动资产合计||23,016|23,492
非流动资产：|||
长期股权投资|六、9|2,965|2,894
其他权益工具投资|六、10|476|465
其他非流动金融资产|六、11|34|38
固定资产|六、12|50,372|50,966
在建工程|六、13|1,814|1,549
使用权资产|六、14|822|162
无形资产|六、15|5,988|6,163
递延所得税资产|六、16|1,369|1,028
其他非流动资产|六、17|1,190|1,051
非流动资产合计||65,030|64,316
资产总计||88,046|87,808
page|95
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动负债：|||
短期借款|六、18|8,505|12,195
衍生金融负债|六、19|43|
应付票据|六、20|2,620|3,143
应付账款|六、21|7,939|5,424
合同负债|六、22|5,611|4,896
应付职工薪酬|六、23|228|153
应交税费|六、24|387|(3)
其他应付款|六、25|1,960|2,530
其中：应付利息|六、25|15|9
应付股利|六、25||8
一年内到期的非流动负债|六、26|409|1,003
流动负债合计||27,702|29,341
非流动负债：|||
长期借款|六、27|3,478|3,392
应付债券|六、28|1,476|1,513
租赁负债|六、29|665|160
长期应付职工薪酬|六、30|125|98
递延收益|六、31|595|584
递延所得税负债|六、16|112|93
其他非流动负债|六、32|35|79
非流动负债合计||6,486|5,919
负债合计||34,188|35,260
股东权益：|||
股本|六、33|9,405|9,405
资本公积|六、34|33,485|33,485
减：库存股|六、35|166|
其他综合收益|六、36|(80)|(139)
专项储备|六、37|74|54
盈余公积|六、38|3,849|3,723
未分配利润|六、39|6,798|5,551
归属于母公司股东权益合计||53,365|52,079
少数股东权益||493|469
股东权益合计||53,858|52,548
负债和股东权益总计||88,046|87,808
page|96
项目|附注|本年数|上年数
一、营业总收入||100,903|105,587
其中:营业收入|六、40|100,903|105,587
二、营业总成本||98,325|103,675
其中：营业成本|六、40|91,605|96,782
税金及附加|六、41|993|962
销售费用|六、42|3,204|3,064
管理费用|六、43|1,329|1,331
研发费用|六、44|417|443
财务费用|六、45|777|1,093
其中：利息费用|六、45|899|1,083
利息收入|六、45|66|42
加：其他收益|六、46|65|82
投资收益（损失以“-”号填列）|六、47|212|166
其中：对联营企业和合营企业的投资收益|六、47|191|182
公允价值变动收益（损失以“-”号填列）|六、48|(18)|65
资产减值损失（损失以“-”号填列）|六、49|(39)|137
信用减值损失（损失以“-”号填列）|六、50|(324)|(340)
资产处置收益（损失以“-”号填列）|六、51|8|3
三、营业利润（亏损以“-”号填列）||2,482|2,025
加：营业外收入|六、52|33|15
减：营业外支出|六、53|112|68
四、利润总额（亏损总额以“-”号填列）||2,403|1,972
减：所得税费用|六、54|407|212
五、净利润（净亏损以“-”号填列）||1,996|1,760
（一）按经营持续性分类|||
1.持续经营净利润||1,996|1,760
2.终止经营净利润|||
（二）按所有权归属分类|||
1.归属于母公司所有者的净利润||1,978|1,787
2.少数股东损益||18|(27)
六、其他综合收益的税后净额|六、55|(10)|(83)
归属母公司所有者的其他综合收益的税后净额|六、55|(10)|(83)
（一）不能重分类进损益的其他综合收益|六、55|(9)|(86)
1.其他权益工具投资公允价值变动|六、55|(9)|(86)
（二）将重分类进损益的其他综合收益|六、55|(1)|3
1.权益法下可转损益的其他综合收益|六、55|(1)|3
2.可供出售金融资产公允价值变动损益|||
归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,986|1,677
归属于母公司股东的综合收益总额||1,968|1,704
归属于少数股东的综合收益总额||18|(27)
八、每股收益：|||
（一）基本每股收益（人民币元/股）|十九、2|0.210|0.190
（二）稀释每股收益（人民币元/股）|十九、2|0.198|0.187
page|97
项目|附注|本年数|上年数
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||103,671|96,309
收到的税费返还||27|162
收到其他与经营活动有关的现金|六、56|162|327
经营活动现金流入小计||103,860|96,798
购买商品、接受劳务支付的现金||82,277|75,894
支付给职工以及为职工支付的现金||4,411|4,448
支付的各项税费||2,732|3,068
支付其他与经营活动有关的现金|六、56|4,524|3,368
经营活动现金流出小计||93,944|86,778
经营活动产生的现金流量净额|六、57|9,916|10,020
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||165|209
处置固定资产、无形资产和其他长期资产收回的现金净额||22|3
收到其他与投资活动有关的现金|六、56|113|68
投资活动现金流入小计||300|280
购建固定资产、无形资产和其他长期资产支付的现金||3,778|3,415
投资支付的现金||14|80
支付其他与投资活动有关的现金|六、56|60|51
投资活动现金流出小计||3,852|3,546
投资活动产生的现金流量净额||(3,552)|(3,266)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||5|
其中：子公司吸收少数股东投资收到的现金|||
取得借款所收到的现金||12,605|17,415
收到其他与筹资活动有关的现金|六、56|1|33
筹资活动现金流入小计||12,611|17,448
偿还债务所支付的现金||16,803|18,508
分配股利、利润或偿付利息所支付的现金||1,262|2,388
其中：子公司支付给少数股东的股利、利润||9|
支付其他与筹资活动有关的现金|六、56|252|789
筹资活动现金流出小计||18,317|21,685
筹资活动产生的现金流量净额||(5,706)|(4,237)
四、汇率变动对现金及现金等价物的影|||
响 五、现金及现金等价物净增加额|六、57|658|2,517
加：年初现金及现金等价物余额|六、57|4,671|2,154
六、年末现金及现金等价物余额|六、57|5,329|4,671
