page|61
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||416,223,953.56|635,189,615.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的|||
page|62
现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,285.33|5,954,810.28
收到其他与经营活动有关的现金||19,420,234.40|61,144,562.59
经营活动现金流入小计||435,661,473.29|702,288,988.11
购买商品、接受劳务支付的现金||271,824,494.64|478,169,454.28
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||75,884,327.51|187,947,332.94
支付的各项税费||90,013,472.38|28,991,335.01
支付其他与经营活动有关的现金||82,293,869.47|103,657,047.19
经营活动现金流出小计||520,016,164.00|798,765,169.42
经营活动产生的现金流量净额||-84,354,690.71|-96,476,181.31
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||32,726,555.93|10,615,058.21
处置固定资产、无形资产和其他长期资产收回的现金净额||3,064,432.86|23,844.00
处置子公司及其他营业单位收到的现金净额||0.00|320,003,418.20
收到其他与投资活动有关的现金|||
投资活动现金流入小计||35,790,988.79|330,642,320.41
购建固定资产、无形资产和其他长期资产支付的现金||17,559,891.46|17,434,857.25
投资支付的现金||672,500,000.00|0.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的|||
page|63
现金|||
投资活动现金流出小计||690,059,891.46|17,434,857.25
投资活动产生的现金流量净额||-654,268,902.67|313,207,463.16
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||0.00|370,337,172.79
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||49,520,828.25|
筹资活动现金流入小计||49,520,828.25|370,337,172.79
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||4,503,460.10|600,000.00
其中：子公司支付给少数股东的股利、利润||840,000.00|600,000.00
支付其他与筹资活动有关的现金||42,743,310.73|
筹资活动现金流出小计||47,246,770.83|600,000.00
筹资活动产生的现金流量净额||2,274,057.42|369,737,172.79
四、汇率变动对现金及现金等价物的影响||-1,003,802.68|3,941,007.56
五、现金及现金等价物净增加额||-737,353,338.64|590,409,462.20
加：期初现金及现金等价物余额||808,538,260.74|218,128,798.54
六、期末现金及现金等价物余额||71,184,922.10|808,538,260.74
