page|103
项目|附注|2019 年度|2018 年度
一、营业总收入||6,768,292,920.12|7,018,120,057.54
其中：营业收入|七 61|6,768,292,920.12|7,018,120,057.54
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,966,197,251.61|5,990,469,895.70
page|104
其中：营业成本|七 61|1,709,029,640.79|1,677,225,788.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七 62|101,618,346.01|112,666,707.63
销售费用|七 63|3,359,520,871.57|3,497,564,094.67
管理费用|七 64|480,408,967.68|446,558,274.87
研发费用|七 65|183,016,889.42|184,694,307.11
财务费用|七 66|132,602,536.14|71,760,723.20
其中：利息费用||151,225,182.69|95,235,219.63
利息收入||25,519,861.70|22,563,982.01
加：其他收益|七 67|106,892,271.56|67,546,880.96
投资收益（损失以“－”号填列）  七 68||-114,649,269.77|-83,402,393.83
其中：对联营企业和合营企业的投资收益|七 68|-115,301,223.21|-24,311,557.11
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七 70||69,124,728.70
信用减值损失（损失以“-”号填列）  七 71||-4,013,883.21|
资产减值损失（损失以“-”号填列）  七 72||-846,603,487.37|-40,489,344.43
资产处置收益（损失以“－”号填列）|七 73|17,207,723.16|7,023,215.91
三、营业利润（亏损以“－”号填列）||-39,070,977.12|1,047,453,249.15
加：营业外收入|七 74|6,568,111.85|5,356,176.50
减：营业外支出|七 75|17,514,519.35|17,940,858.95
四、利润总额（亏损总额以“－”号填列）||-50,017,384.62|1,034,868,566.70
减：所得税费用|七 76|221,501,056.13|212,678,758.43
五、净利润（净亏损以“－”号填列）||-271,518,440.75|822,189,808.27
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-271,518,440.75|822,189,808.27
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-345,627,846.12|815,163,092.24
2.少数股东损益（净亏损以“-”号填列）||74,109,405.37|7,026,716.03
六、其他综合收益的税后净额|七 57|86,487.55|309,430.57
（一）归属母公司所有者的其他综合收益的税后净额|七 57|84,489.68|302,282.73
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七 57|84,489.68|302,282.73
（1）权益法下可转损益的其他综合收益|||
page|105
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|七 57|84,489.68|302,282.73
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|七 57|1,997.87|7,147.84
七、综合收益总额||-271,431,953.20|822,499,238.84
（一）归属于母公司所有者的综合收益总额||-345,543,356.44|815,465,374.97
（二）归属于少数股东的综合收益总额||74,111,403.24|7,033,863.87
八、每股收益：|||
（一）基本每股收益(元/股)||-0.13|0.31
（二）稀释每股收益(元/股)||-0.13|0.31
