page|62
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|414,824,762.41|271,282,217.58
结算备付金|||
拆出资金|||
交易性金融资产|2|1,500,000.00|
衍生金融资产|||
应收票据|3|6,040,376.15|7,000,000.00
应收账款|4|314,017,313.80|344,933,007.20
应收款项融资|5|167,312,455.08|169,105,669.54
预付款项|6|26,435,159.32|16,490,164.46
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|7|7,402,003.90|4,947,217.78
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|8|821,347,609.31|839,953,882.97
合同资产|9|20,830,836.42|
持有待售资产|10||2,979,128.44
一年内到期的非流动资产|11||
其他流动资产|12|8,863,939.50|24,427,780.91
流动资产合计||1,788,574,455.89|1,681,119,068.88
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|13|917,396,729.24|855,062,759.17
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|14|2,012,621.08|2,072,635.12
固定资产|15|1,035,675,112.63|1,094,731,105.08
在建工程|16|15,583,604.84|15,580,466.40
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|17|172,765,127.34|177,663,444.19
开发支出|||
商誉|||
长期待摊费用|18|420,836.19|365,009.59
递延所得税资产|19|16,186,577.02|36,642,532.86
page|63
其他非流动资产|20|66,564,303.06|11,934,977.48
非流动资产合计||2,226,604,911.40|2,194,052,929.89
资产总计||4,015,179,367.29|3,875,171,998.77
流动负债：|||
短期借款|21|522,794,229.78|907,732,286.16
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|22|161,717,483.25|146,591,699.47
应付账款|23|457,266,795.90|384,992,333.84
预收款项|24|301,508.80|48,480,478.06
合同负债|25|187,634,285.20|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|26|48,623,273.52|40,721,378.50
应交税费|27|56,342,154.55|20,529,069.98
其他应付款|28|9,481,738.40|30,076,791.08
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|29|63,464,706.21|55,096,790.66
其他流动负债|30|18,084,415.27|
流动负债合计||1,525,710,590.88|1,634,220,827.75
非流动负债：|||
保险合同准备金|||
长期借款|31|188,031,185.28|245,090,709.34
应付债券|32|249,449,153.80|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|33|5,001,596.86|5,001,596.86
长期应付职工薪酬|||
预计负债|34|15,711,797.88|28,243,328.24
递延收益|35|51,626,947.73|61,609,147.57
递延所得税负债|19|7,519,678.07|7,706,506.10
其他非流动负债|36|87,188,918.86|87,405,518.86
非流动负债合计||604,529,278.48|435,056,806.97
负债合计||2,130,239,869.36|2,069,277,634.72
所有者权益（或股东权益）：|||
实收资本（或股本）|37|400,060,000.00|400,060,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|64
资本公积|38|860,565,261.70|860,565,261.70
减：库存股|||
其他综合收益|39|4,244,368.45|10,208,118.68
专项储备|||
盈余公积|40|66,325,484.58|56,688,912.22
一般风险准备|||
未分配利润|41|389,283,532.30|322,695,762.09
归属 于母公司所有 者权益（或股东权益）合计||1,720,478,647.03|1,650,218,054.69
少数股东权益||164,460,850.90|155,676,309.36
所 有 者 权 益 （ 或 股 东 权益）合计||1,884,939,497.93|1,805,894,364.05
负债和所有者权益（或股东权益）总计||4,015,179,367.29|3,875,171,998.77
