page|69
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,456,742,242.02|1,354,486,508.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|70
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,899,184.77|11,271,169.10
收到其他与经营活动有关的现金||37,247,323.94|27,689,374.21
经营活动现金流入小计||1,514,888,750.73|1,393,447,051.86
购买商品、接受劳务支付的现金||564,258,112.01|719,494,051.42
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||383,446,198.22|372,187,405.02
支付的各项税费||70,503,491.72|77,617,634.88
支付其他与经营活动有关的现金||86,273,338.42|91,926,253.41
经营活动现金流出小计||1,104,481,140.37|1,261,225,344.73
经营活动产生的现金流量净额||410,407,610.36|132,221,707.13
二、投资活动产生的现金流量：|||
收回投资收到的现金||45,400,000.00|30,000,000.00
取得投资收益收到的现金||21,858,771.54|6,644,684.93
处置固定资产、无形资产和其他长期资产收回的现金净额||7,434,036.02|22,913,311.78
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||74,692,807.56|59,557,996.71
购建固定资产、无形资产和其他长期资产支付的现金||31,094,307.79|29,578,411.48
投资支付的现金||48,300,000.00|39,050,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||79,394,307.79|68,628,411.48
投资活动产生的现金流量净额||-4,701,500.23|-9,070,414.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||800,000.00|3,500,000.00
其中：子公司吸收少数股东投资收到的现金||800,000.00|3,500,000.00
取得借款收到的现金||1,268,362,000.00|2,366,908,094.45
收到其他与筹资活动有关的现金|||30,000,000.00
筹资活动现金流入小计||1,269,162,000.00|2,400,408,094.45
page|71
偿还债务支付的现金||1,459,709,290.66|2,316,739,670.00
分配股利、利润或偿付利息支付的现金||72,409,205.86|78,682,718.00
其中：子公司支付给少数股东的股利、利润||25,782,432.00|2,625,569.00
支付其他与筹资活动有关的现金||750,000.00|30,108,750.00
筹资活动现金流出小计||1,532,868,496.52|2,425,531,138.00
筹资活动产生的现金流量净额||-263,706,496.52|-25,123,043.55
四、汇率变动对现金及现金等价物的影响||-1,929,058.31|-280,580.59
五、现金及现金等价物净增加额||140,070,555.30|97,747,668.22
加：期初现金及现金等价物余额||220,279,493.72|122,531,825.50
六、期末现金及现金等价物余额||360,350,049.02|220,279,493.72
