page|103
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||751,882,890.80|385,499,786.76
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,923,211.22|6,662,641.70
收到其他与经营活动有关的现金||15,458,317.37|10,303,122.85
经营活动现金流入小计||775,264,419.39|402,465,551.31
购买商品、接受劳务支付的现金||634,748,116.22|382,664,580.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||94,539,474.57|65,575,090.70
支付的各项税费||18,963,867.95|19,547,176.17
支付其他与经营活动有关的现金||29,050,059.44|22,115,232.65
经营活动现金流出小计||777,301,518.18|489,902,079.57
经营活动产生的现金流量净额||-2,037,098.79|-87,436,528.26
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,969,850.93|1,609,357.18
page|104
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||589,500,000.00|300,500,000.00
投资活动现金流入小计||591,469,850.93|302,109,357.18
购建固定资产、无形资产和其他长期资产支付的现金||68,979,050.16|76,469,572.77
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||579,510,000.00|289,500,000.00
投资活动现金流出小计||648,489,050.16|365,969,572.77
投资活动产生的现金流量净额||-57,019,199.23|-63,860,215.59
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||31,600,000.00|170,000,035.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||229,474,084.08|250,636,165.28
收到其他与筹资活动有关的现金||9,944,884.71|7,363,845.29
筹资活动现金流入小计||271,018,968.79|428,000,045.57
偿还债务支付的现金||179,973,553.02|175,911,017.34
分配股利、利润或偿付利息支付的现金||6,074,668.97|25,483,408.20
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||20,876,994.30|21,909,110.91
筹资活动现金流出小计||206,925,216.29|223,303,536.45
筹资活动产生的现金流量净额||64,093,752.50|204,696,509.12
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||5,037,454.48|53,399,765.27
加：期初现金及现金等价物余额||77,142,893.90|23,743,128.63
六、期末现金及现金等价物余额||82,180,348.38|77,142,893.90
