page|87
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||951,755,727.93|1,061,397,806.07
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得|||
page|88
的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||908,560.01|117,668.89
收到其他与经营活动有关的现金||50,130,598.17|12,436,239.81
经营活动现金流入小计||1,002,794,886.11|1,073,951,714.77
购买商品、接受劳务支付的现金||784,809,258.63|887,213,312.99
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||74,049,741.26|63,526,069.48
支付的各项税费||17,672,935.01|14,257,733.41
支付其他与经营活动有关的现金||63,171,411.03|83,804,574.65
经营活动现金流出小计||939,703,345.93|1,048,801,690.53
经营活动产生的现金流量净额||63,091,540.18|25,150,024.24
二、投资活动产生的现金流量：|||
收回投资收到的现金||808,000,000.00|727,000,000.00
取得投资收益收到的现金||7,374,296.11|9,221,277.97
处置固定资产、无形资产和其他长期资产收回的现金净额||2,000.00|0.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关|||
page|89
的现金|||
投资活动现金流入小计||815,376,296.11|736,221,277.97
购建固定资产、无形资产和其他长期资产支付的现金||150,177,830.91|26,655,361.93
投资支付的现金||819,842,244.58|715,990,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||4,145,565.01|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||974,165,640.50|742,645,361.93
投资活动产生的现金流量净额||-158,789,344.39|-6,424,083.96
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||744,540,704.56|610,525,087.75
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||61,681,600.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||744,540,704.56|672,206,687.75
偿还债务支付的现金||56,753,662.65|5,000,000.00
分配股利、利润或偿付利息支付的现金||56,380,273.44|23,676,050.99
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||762,547.17|7,109,170.87
筹资活动现金流出小计||113,896,483.26|35,785,221.86
筹资活动产生的现金流量净额||630,644,221.30|636,421,465.89
四、汇率变动对现金及现金等价物的影响||-10,647,567.80|3,896,623.05
五、现金及现金等价物净增加额||524,298,849.29|659,044,029.22
加：期初现金及现金等价物余额||822,766,691.27|163,722,662.05
六、期末现金及现金等价物余额||1,347,065,540.56|822,766,691.27
