page|72
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,233,948,014.21|4,518,185,964.09
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||286,001,440.69|340,253,425.99
收到其他与经营活动有关的现金||71,211,774.63|20,257,904.98
经营活动现金流入小计||4,591,161,229.53|4,878,697,295.06
购买商品、接受劳务支付的现金||3,748,671,188.40|4,378,713,111.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||205,112,057.73|187,623,266.34
支付的各项税费||67,306,218.27|66,502,881.36
支付其他与经营活动有关的现金||153,046,903.35|159,267,115.92
经营活动现金流出小计||4,174,136,367.75|4,792,106,374.79
经 营 活动 产生 的 现金 流量净额||417,024,861.78|86,590,920.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,979,385.13|194,394,648.68
取得投资收益收到的现金||43,864,921.91|18,489,427.02
page|73
处置固定资产、无形资产和其他长期资产收回的现金净额||57,715,764.72|917,383.08
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||146,966,459.37|3,051,412,477.51
投资活动现金流入小计||254,526,531.13|3,265,213,936.29
购建固定资产、无形资产和其他长期资产支付的现金||133,774,572.39|73,382,223.79
投资支付的现金||8,713,496.44|210,048,074.13
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||351,494,736.07|2,931,740,204.00
投资活动现金流出小计||493,982,804.90|3,215,170,501.92
投 资 活动 产生 的 现金 流量净额||-239,456,273.77|50,043,434.37
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,250,000.00|-
其中：子公司吸收少数股东投资收到的现金||2,250,000.00|-
取得借款收到的现金||268,208,853.72|417,958,859.05
收到其他与筹资活动有关的现金||-|2,000,000.00
筹资活动现金流入小计||270,458,853.72|419,958,859.05
偿还债务支付的现金||442,814,303.05|452,120,535.64
分配股利、利润或偿付利息支付的现金||27,162,907.48|38,551,542.82
其中：子公司支付给少数股东的股利、利润||6,630,000.00|2,090,000.00
支付其他与筹资活动有关的现金||38,000,000.00|-
筹资活动现金流出小计||507,977,210.53|490,672,078.46
筹 资 活动 产生 的 现金 流量净额||-237,518,356.81|-70,713,219.41
四、汇率变动对现金及现金等价物的影响||-699,373.79|-907,069.34
五、现金及现金等价物净增加额||-60,649,142.59|65,014,065.89
加：期初现金及现金等价物余额||600,956,314.67|535,942,248.78
六、期末现金及现金等价物余额||540,307,172.08|600,956,314.67
