page|57
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|150,808,862.64|97,920,688.20
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|附注七、4|10,990,577.82|8,787,584.27
应收账款|附注七、5|60,786,300.46|84,043,346.09
应收款项融资|||
预付款项|附注七、7|69,351,135.70|65,540,598.35
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七、8|199,290,968.70|203,897,318.76
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七、9|240,597,763.06|314,316,397.99
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|附注七、13|10,334,486.46|19,829,269.69
流动资产合计||742,160,094.84|794,335,203.35
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|附注七、18|100,000.00|100,000.00
其他非流动金融资产|附注七、19|77,600,000.00|77,600,000.00
投资性房地产|附注七、20|11,959,150.79|12,434,721.16
固定资产|附注七、21|198,433,078.88|208,255,751.99
在建工程|附注七、22|362,264.16|1,119,945.72
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|附注七、26|787,131.21|371,384.57
开发支出|||
商誉|附注七、28|36,147,612.22|36,147,612.22
长期待摊费用|附注七、29|3,536,681.25|1,632,864.30
page|58
递延所得税资产|附注七、30|1,013,884.60|670,405.96
其他非流动资产|附注七、31|8,058,435.92|10,465,712.30
非流动资产合计||337,998,239.03|348,798,398.22
资产总计||1,080,158,333.87|1,143,133,601.57
流动负债：|||
短期借款|附注七、32|135,000,000.00|108,787,584.27
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|附注七、36|31,722,150.15|38,376,886.43
预收款项|附注七、37||13,764,946.32
合同负债|附注七、38|11,720,109.04|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七、39|910,885.04|885,100.71
应交税费|附注七、40|36,724,770.50|36,787,542.23
其他应付款|附注七、41|116,761,767.26|135,912,906.16
其中：应付利息|||633,378.55
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|附注七、43||1,533,724.20
其他流动负债|附注七、44|1,757,609.28|
流动负债合计||334,597,291.27|336,048,690.32
非流动负债：|||
保险合同准备金|||
长期借款|附注七、45||766,861.98
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|附注七、51|1,890,913.74|2,035,135.14
递延所得税负债|||
其他非流动负债|附注七、52|70,000,000.00|70,000,000.00
非流动负债合计||71,890,913.74|72,801,997.12
负债合计||406,488,205.01|408,850,687.44
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、53|400,000,000.00|400,000,000.00
其他权益工具|||
其中：优先股|||
page|59
永续债|||
资本公积|附注七、55|547,908,580.48|547,908,580.48
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|附注七、59|7,152,184.77|7,152,184.77
一般风险准备|||
未分配利润|附注七、60|-360,934,746.53|-293,012,883.51
归属于母公司所有者权益（或股东权益）合计||594,126,018.72|662,047,881.74
少数股东权益||79,544,110.14|72,235,032.39
所有者权益（或股东权益）合计||673,670,128.86|734,282,914.13
负债和所有者权益（或股东权益）总计||1,080,158,333.87|1,143,133,601.57
