page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,913,208,027.28|3,774,021,070.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||815,103.28|535,423.64
收到其他与经营活动有关的现金||1,221,665,925.27|1,058,732,659.29
经营活动现金流入小计||5,135,689,055.83|4,833,289,153.19
购买商品、接受劳务支付的现金||2,905,139,750.49|2,615,674,616.62
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||712,992,179.15|677,149,948.17
支付的各项税费||224,259,614.80|191,434,126.61
支付其他与经营活动有关的现金||1,117,714,031.07|1,202,280,506.03
经营活动现金流出小计||4,960,105,575.51|4,686,539,197.43
经营活动产生的现金流量净额||175,583,480.32|146,749,955.76
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||3,150,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||9,444,407.67|4,294,105.57
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||12,594,407.67|4,294,105.57
购建固定资产、无形资产和其他长期资产支付||147,129,752.68|216,804,600.02
page|77
的现金|||
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||147,129,752.68|216,804,600.02
投资活动产生的现金流量净额||-134,535,345.01|-212,510,494.45
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,314,980,000.00|2,328,230,000.00
收到其他与筹资活动有关的现金||249,969,100.00|166,647,300.00
筹资活动现金流入小计||2,564,949,100.00|2,494,877,300.00
偿还债务支付的现金||2,381,410,000.00|2,752,000,000.00
分配股利、利润或偿付利息支付的现金||199,307,080.87|218,395,386.93
其中：子公司支付给少数股东的股利、利润||600,000.00|
支付其他与筹资活动有关的现金||163,185,428.97|89,713,438.52
筹资活动现金流出小计||2,743,902,509.84|3,060,108,825.45
筹资活动产生的现金流量净额||-178,953,409.84|-565,231,525.45
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-137,905,274.53|-630,992,064.14
加：期初现金及现金等价物余额||493,587,977.45|1,124,580,041.59
六、期末现金及现金等价物余额||355,682,702.92|493,587,977.45
