page|101
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,926,994,305.51|3,245,287,566.80
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||320,074,676.30|73,936,204.02
收到其他与经营活动有关的现金||113,902,273.96|203,001,586.67
经营活动现金流入小计||6,360,971,255.77|3,522,225,357.49
购买商品、接受劳务支付的现金||4,783,290,424.08|1,612,253,444.78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,200,469,205.23|647,358,652.36
支付的各项税费||198,985,002.45|114,599,144.59
支付其他与经营活动有关的现金||376,153,853.57|233,651,946.94
经营活动现金流出小计||6,558,898,485.33|2,607,863,188.67
经营活动产生的现金流量净额||-197,927,229.56|914,362,168.82
二、投资活动产生的现金流量：|||
page|102
收回投资收到的现金||1,030,547,137.58|1,018,845,055.12
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||29,380,656.56|7,458,687.84
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||5,161,235.70|
投资活动现金流入小计||1,065,089,029.84|1,026,303,742.96
购建固定资产、无形资产和其他长期资产支付的现金||1,029,664,892.98|453,799,175.39
投资支付的现金||845,107,734.40|1,077,655,833.77
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||10,027,518.25
支付其他与投资活动有关的现金|七、78||5,181,783.00
投资活动现金流出小计||1,874,772,627.38|1,546,664,310.41
投资活动产生的现金流量净额||-809,683,597.54|-520,360,567.45
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,150,000.00|16,274,820.00
其中：子公司吸收少数股东投资收到的现金||4,150,000.00|3,300,000.00
取得借款收到的现金||2,001,839,533.73|304,026,250.46
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,005,989,533.73|320,301,070.46
偿还债务支付的现金||791,274,768.72|153,447,715.10
分配股利、利润或偿付利息支付的现金||147,178,345.46|77,627,433.49
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||12,120,379.98|23,361,998.54
筹资活动现金流出小计||950,573,494.16|254,437,147.13
筹资活动产生的现金流量净额||1,055,416,039.57|65,863,923.33
四、汇率变动对现金及现金等价物的影响||-6,405,779.66|990,432.62
五、现金及现金等价物净增加额||41,399,432.81|460,855,957.32
加：期初现金及现金等价物余额||699,353,942.28|238,497,984.96
六、期末现金及现金等价物余额||740,753,375.09|699,353,942.28
