page|112
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||2,846,315,600.16  1,269,529,034.50
客户存款和同业存放款项净增加额|||
page|113
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,441,171.46|2,870,193.85
收到其他与经营活动有关的现金|十节、七、78|61,075,052.85|29,017,312.11
经营活动现金流入小计|||2,910,831,824.48  1,301,416,540.46
购买商品、接受劳务支付的现金||2,341,145,962.40|997,991,842.66
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||73,103,342.91|43,493,161.97
支付的各项税费||68,000,647.45|9,289,252.65
支付其他与经营活动有关的现金|十节、七、78|211,582,216.18|73,727,104.84
经营活动现金流出小计|||2,693,832,168.94  1,124,501,362.12
经营活动产生的现金流量净额||216,999,655.53|176,915,178.34
二、投资活动产生的现金流量：|||
收回投资收到的现金||63,300,000.00|228,740,001.99
取得投资收益收到的现金||177,219.27|882,848.73
处置固定资产、无形资产和其他长期资产收回的现金净额||1,100.00|800,550.00
page|114
处置子公司及其他营业单位收到的现金净额||19,990,297.63|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||83,468,616.90|230,423,400.72
购建固定资产、无形资产和其他长期资产支付的现金||76,344,319.88|20,074,220.84
投资支付的现金||58,300,000.00|227,300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||536,256,000.00|542,572,044.50
支付其他与投资活动有关的现金|||
投资活动现金流出小计||670,900,319.88|789,946,265.34
投资活动产生的现金流量净额||-587,431,702.98|-559,522,864.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||350,000.00|450,000,000.00
其中：子公司吸收少数股东投资收到的现金||350,000.00|450,000,000.00
取得借款收到的现金||1,196,847,673.70|882,600,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||1,197,197,673.70  1,332,600,000.00
偿还债务支付的现金||940,895,398.22|613,711,253.36
分配股利、利润或偿付利息支付的现金||49,602,153.53|16,113,188.06
其中：子公司支付给少数股东的股利、利润||15,470,000.00|
支付其他与筹资活动有关的现金|十节、七、78|53,544,000.00|3,370,000.00
筹资活动现金流出小计||1,044,041,551.75|633,194,441.42
筹资活动产生的现金流量净额||153,156,121.95|699,405,558.58
四、汇率变动对现金及现金等价物的影响||-2,068,284.52|-1,234,493.07
五、现金及现金等价物净增加额||-219,344,210.02|315,563,379.23
加：期初现金及现金等价物余额||345,290,787.28|29,727,408.05
六、期末现金及现金等价物余额||125,946,577.26|345,290,787.28
