page|160
项目|2021 年度|2020 年度
一、营业总收入|7,816,415,930.90|6,324,186,529.70
其中：营业收入|7,816,415,930.90|6,324,186,529.70
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|7,464,618,503.16|5,916,941,307.04
其中：营业成本|6,223,966,133.95|4,811,600,760.17
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|36,449,375.81|36,689,091.10
销售费用|341,411,337.19|304,650,197.29
管理费用|453,101,582.62|410,691,290.48
研发费用|326,331,765.52|269,266,951.89
财务费用|83,358,308.07|84,043,016.11
其中：利息费用|71,513,970.77|75,667,541.54
利息收入|6,802,113.76|5,734,560.94
page|161
加：其他收益|47,531,021.20|53,342,720.11
投资收益（损失以“－”号填列）|23,909,724.00|92,284,965.82
其中：对联营企业和合营企业的投资收益|6,929,154.13|18,434,689.58
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-38,061,910.61|-32,230,126.73
信用减值损失（损失以“-”号填列）|-21,939,208.10|-25,300,930.64
资产减值损失（损失以“-”号填列）|-75,154,585.19|-69,221,720.69
资产处置收益（损失以“-”号填列）|2,979,948.73|3,533,723.54
三、营业利润（亏损以“－”号填列）|291,062,417.77|429,653,854.07
加：营业外收入|3,133,449.34|2,023,544.30
减：营业外支出|9,871,566.52|12,846,227.37
四、利润总额（亏损总额以“－”号填列）|284,324,300.59|418,831,171.00
减：所得税费用|19,852,728.00|52,966,497.49
五、净利润（净亏损以“－”号填列）|264,471,572.59|365,864,673.51
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|264,471,572.59|365,864,673.51
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|220,374,339.65|321,583,085.75
2.少数股东损益|44,097,232.94|44,281,587.76
六、其他综合收益的税后净额|109,774,610.59|-48,061,032.36
归属母公司所有者的其他综合收益的税后净额|110,108,466.60|-47,449,766.07
（一）不能重分类进损益的其他综合收益|129,232,579.94|-25,714,352.03
page|162
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益|83,720,867.68|-6,025,949.92
3.其他权益工具投资公允价值变动|45,511,712.26|-19,688,402.11
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-19,124,113.34|-21,735,414.04
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-19,124,113.34|-21,735,414.04
7.其他||
归属于少数股东的其他综合收益的税后净额|-333,856.01|-611,266.29
七、综合收益总额|374,246,183.18|317,803,641.15
归属于母公司所有者的综合收益总额|330,482,806.25|274,133,319.68
归属于少数股东的综合收益总额|43,763,376.93|43,670,321.47
八、每股收益：||
（一）基本每股收益|0.28|0.41
（二）稀释每股收益|0.28|0.41
