page|81
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||5,455,085,512.34|4,410,737,226.04
page|82
金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,692,749.47|7,222,915.64
收到其他与经营活动有关的现金||274,797,049.08|363,770,818.44
经营活动现金流入小计||5,737,575,310.89|4,781,730,960.12
购买商品、接受劳务支付的现金||4,940,237,856.57|4,544,124,335.91
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||162,288,563.15|157,099,155.63
支付的各项税费||118,870,510.94|104,048,453.71
支付其他与经营活动有关的现金||507,888,847.84|682,472,153.48
经营活动现金流出小计||5,729,285,778.50|5,487,744,098.73
经营活动产生的现金流量净额||8,289,532.39|-706,013,138.61
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,332,199.32|
处置固定资产、无形资产和其他长期资产收回的现金净额||18,771,040.68|1,613,608.54
处置子公司及其他营业单位收到的现金净额||362,133,840.54|
收到其他与投资活动有关的现金||35,970,000.00|26,973,077.41
投资活动现金流入小计||418,207,080.54|28,586,685.95
page|83
购建固定资产、无形资产和其他长期资产支付的现金||301,602,050.94|605,572,306.54
投资支付的现金||261996000.00|13,561,383.53
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||12,850,000.00
投资活动现金流出小计||563,598,050.94|631,983,690.07
投资活动产生的现金流量净额||-145,390,970.40|-603,397,004.12
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,000,000.00|
其中：子公司吸收少数股东投资收到的现金||14,000,000.00|
取得借款收到的现金||3,441,944,033.88|4,677,168,351.25
收到其他与筹资活动有关的现金||10,000,000.00|
筹资活动现金流入小计||3,465,944,033.88|4,677,168,351.25
偿还债务支付的现金||2,982,770,030.00|3,197,000,000.00
分配股利、利润或偿付利息支付的现金||101,347,349.22|115,226,858.34
其中：子公司支付给少数股东的股利、利润|||10,603,876.85
支付其他与筹资活动有关的现金||40,000.00|12,688,292.46
筹资活动现金流出小计||3,084,157,379.22|3,324,915,150.80
筹资活动产生的现金流量净额||381,786,654.66|1,352,253,200.45
四、汇率变动对现金及现金等价物的影响||3,643,220.06|4,346,504.80
五、现金及现金等价物净增加额||248,328,436.71|47,189,562.52
加：期初现金及现金等价物余额||407,952,028.56|360,762,466.04
六、期末现金及现金等价物余额||656,280,465.27|407,952,028.56
