page|66
项目|附注|2020 年度|2019 年度
一、营业总收入|七、31|761,821,632.96|870,398,325.58
其中：营业收入|七、31|761,821,632.96|870,398,325.58
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||763,799,735.28|847,836,592.65
其中：营业成本|七、31|568,346,148.97|675,949,548.59
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、32|5,666,704.16|5,995,715.48
销售费用|七、33|92,814,947.86|90,076,487.54
管理费用|七、34|80,179,773.21|80,544,531.53
研发费用|||
财务费用|七、35|16,792,161.08|-4,729,690.49
其中：利息费用|||
利息收入||2,002,225.93|1,865,322.83
加：其他收益|七、36|8,955,849.31|9,438,738.92
投资收益（损失以“－”号填列）|七、37|-3,169,805.45|5,576,812.11
其中：对联营企业和合营企业的投资收益|七、37|-5,719,936.79|-962,562.00
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、38|1,945,088.03|2,946.30
信用减值损失（损失以“-”号填列）|七、39|17,563,980.41|-4,721,738.43
资产减值损失（损失以“-”号填列）|七、40|162,725.45|673,011.57
资产处置收益（损失以“－”号填列）|七、41|-89.62|-94,810.47
三、营业利润（亏损以“－”号填列）||23,479,645.81|33,436,692.93
加：营业外收入|七、42|47,024.51|219,621.61
减：营业外支出|七、43|701,670.85|673,177.23
四、利润总额（亏损总额以“－”号填列）||22,824,999.47|32,983,137.31
减：所得税费用|七、44|9,919,133.88|11,307,927.01
五、净利润（净亏损以“－”号填列）||12,905,865.59|21,675,210.30
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||12,905,865.59|21,675,210.30
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||13,674,803.24|21,976,309.29
2.少数股东损益（净亏损以“-”号填列）||-768,937.65|-301,098.99
六、其他综合收益的税后净额||-5,428,578.03|8,484,988.00
（一）归属母公司所有者的其他综合收益的税后净额||-5,428,578.03|8,484,988.00
1．不能重分类进损益的其他综合收益||-5,428,578.03|8,484,988.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-5,428,578.03|8,484,988.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||7,477,287.56|30,160,198.30
（一）归属于母公司所有者的综合收益总额||8,246,225.21|30,461,297.29
（二）归属于少数股东的综合收益总额||-768,937.65|-301,098.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.06|0.09
（二）稀释每股收益(元/股)||0.06|0.09
