page|101
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||523,293,653.28|400,524,795.94
收到的税费返还||1,037,008.70|168,655.38
收到其他与经营活动有关的现金|七、78|7,140,456.18|945,323.52
经营活动现金流入小计||531,471,118.16|401,638,774.84
购买商品、接受劳务支付的现金||371,652,817.41|296,957,606.03
支付给职工及为职工支付的现金||31,057,059.48|19,780,773.26
支付的各项税费||21,720,156.83|13,993,744.15
支付其他与经营活动有关的现金|七、78|15,487,587.45|13,130,247.42
经营活动现金流出小计||439,917,621.17|343,862,370.86
经营活动产生的现金流量净额||91,553,496.99|57,776,403.98
二、投资活动产生的现金流量：|||
收回投资收到的现金||36,348,618.22|48,351,381.78
取得投资收益收到的现金||419,938.61|515,281.96
处置固定资产、无形资产和其他长期资产收回的现金净额|||128,737.87
page|102
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||36,768,556.83|48,995,401.61
购建固定资产、无形资产和其他长期资产支付的现金||12,313,657.73|2,636,624.15
投资支付的现金||1,511,000,000.00|64,700,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,523,313,657.73|67,336,624.15
投资活动产生的现金流量净额||-1,486,545,100.90|-18,341,222.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,846,893,396.22|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,846,893,396.22|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||18,960,000.00
支付其他与筹资活动有关的现金||25,676,171.62|
筹资活动现金流出小计||25,676,171.62|18,960,000.00
筹资活动产生的现金流量净额||1,821,217,224.60|-18,960,000.00
四、汇率变动对现金及现金等价物的影响||-1,898,746.26|-1,838,425.38
五、现金及现金等价物净增加额||424,326,874.43|18,636,756.06
加：期初现金及现金等价物余额||51,180,759.30|32,544,003.24
六、期末现金及现金等价物余额||475,507,633.73|51,180,759.30
