page|97
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|475,531,900.40|51,180,759.30
交易性金融资产|七、2|1,546,876,325.64|69,242,774.42
衍生金融资产|||
应收票据|||
应收账款|七、5|41,051,925.60|39,369,195.81
应收款项融资|||
预付款项|七、7|6,008,756.65|2,971,490.27
其他应收款|七、8|470,915.61|225,399.62
其中：应收利息|||
应收股利|||
存货|七、9|41,556,722.45|33,291,014.98
合同资产|七、10|3,000.00|3,000.00
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|8,413,405.27|452.20
流动资产合计||2,119,912,951.62|196,284,086.60
非流动资产：|||
债权投资|||
其他债权投资|||
page|98
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|15,757,444.11|17,319,586.94
在建工程|七、22|1,418,118.13|
生产性生物资产|||
油气资产|||
使用权资产|七、25|813,421.95|
无形资产|七、26|1,827,157.83|491,096.14
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|七、30|386,990.00|439,619.50
其他非流动资产|七、31|8,109,924.30|
非流动资产合计||28,313,056.32|18,250,302.58
资产总计||2,148,226,007.94|214,534,389.18
流动负债：|||
短期借款|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|43,527,820.93|58,163,757.09
预收款项|||
合同负债|七、38|838,476.59|969,422.87
应付职工薪酬|七、39|12,188,054.44|8,248,025.05
应交税费|七、40|2,262,608.07|3,809,544.22
其他应付款|七、41|372,335.70|305,821.40
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|51,705.41|108,703.35
流动负债合计||59,241,001.14|71,605,273.98
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|740,282.15|
长期应付款|||
page|99
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|七、30|590,059.23|289,415.62
其他非流动负债|||
非流动负债合计||1,330,341.38|289,415.62
负债合计||60,571,342.52|71,894,689.60
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|60,000,000.00|45,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,850,239,508.39|34,750,829.15
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|19,680,168.54|8,227,539.88
未分配利润|七、60|157,734,988.49|54,661,330.55
所有者权益（或股东权益）合计||2,087,654,665.42|142,639,699.58
负债和所有者权益（或股东权益）总计||2,148,226,007.94|214,534,389.18
page|100
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|2,982,169.44|1,638,813.73
信用减值损失（损失以“-”号填列）|七、71|-185,664.43|-11,475.94
资产减值损失（损失以“-”号填列）|七、72|-455,739.84|-795,650.05
资产处置收益（损失以“－”号填列）|七、73||18,986.62
二、营业利润（亏损以“－”号填列）||124,963,408.63|80,509,924.44
加：营业外收入|七、74|10,379.49|
减：营业外支出|七、75|3,374.18|2,820.90
三、利润总额（亏损总额以“－”号填列）||124,970,413.94|80,507,103.54
减：所得税费用|七、76|10,444,127.34|6,343,282.60
四、净利润（净亏损以“－”号填列）||114,526,286.60|74,163,820.94
（一）持续经营净利润（净亏损以“－”号填列）||114,526,286.60|74,163,820.94
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
page|101
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||114,526,286.60|74,163,820.94
七、每股收益：|||
（一）基本每股收益(元/股)||2.48|1.65
（二）稀释每股收益(元/股)||2.48|1.65
page|101
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||523,293,653.28|400,524,795.94
收到的税费返还||1,037,008.70|168,655.38
收到其他与经营活动有关的现金|七、78|7,140,456.18|945,323.52
经营活动现金流入小计||531,471,118.16|401,638,774.84
购买商品、接受劳务支付的现金||371,652,817.41|296,957,606.03
支付给职工及为职工支付的现金||31,057,059.48|19,780,773.26
支付的各项税费||21,720,156.83|13,993,744.15
支付其他与经营活动有关的现金|七、78|15,487,587.45|13,130,247.42
经营活动现金流出小计||439,917,621.17|343,862,370.86
经营活动产生的现金流量净额||91,553,496.99|57,776,403.98
二、投资活动产生的现金流量：|||
收回投资收到的现金||36,348,618.22|48,351,381.78
取得投资收益收到的现金||419,938.61|515,281.96
处置固定资产、无形资产和其他长期资产收回的现金净额|||128,737.87
page|102
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||36,768,556.83|48,995,401.61
购建固定资产、无形资产和其他长期资产支付的现金||12,313,657.73|2,636,624.15
投资支付的现金||1,511,000,000.00|64,700,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,523,313,657.73|67,336,624.15
投资活动产生的现金流量净额||-1,486,545,100.90|-18,341,222.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,846,893,396.22|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,846,893,396.22|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||18,960,000.00
支付其他与筹资活动有关的现金||25,676,171.62|
筹资活动现金流出小计||25,676,171.62|18,960,000.00
筹资活动产生的现金流量净额||1,821,217,224.60|-18,960,000.00
四、汇率变动对现金及现金等价物的影响||-1,898,746.26|-1,838,425.38
五、现金及现金等价物净增加额||424,326,874.43|18,636,756.06
加：期初现金及现金等价物余额||51,180,759.30|32,544,003.24
六、期末现金及现金等价物余额||475,507,633.73|51,180,759.30
