page|87
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,137,358,934.76|3,270,735,310.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,398,695.34|972,624.38
收到其他与经营活动有关的现金|七、76|330,835,579.94|383,396,888.10
经营活动现金流入小计||3,474,593,210.04|3,655,104,823.23
购买商品、接受劳务支付的现金||1,181,753,303.05|1,460,063,578.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,624,717,774.43|1,493,423,465.80
支付的各项税费||116,025,570.54|134,680,733.04
page|88
支付其他与经营活动有关的现金|七、76|407,339,010.28|520,042,320.34
经营活动现金流出小计||3,329,835,658.30|3,608,210,097.25
经营活动产生的现金流量净额||144,757,551.74|46,894,725.98
二、投资活动产生的现金流量：|||
收回投资收到的现金|||600,000.00
取得投资收益收到的现金||829,832.80|678,780.19
处置固定资产、无形资产和其他长期资产收回的现金净额||35,712,597.16|591,466,786.58
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76|340,300,000.00|378,170,000.00
投资活动现金流入小计||376,842,429.96|970,915,566.77
购建固定资产、无形资产和其他长期资产支付的现金||40,971,295.45|35,677,028.80
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||14,863,905.04|40,964,000.00
支付其他与投资活动有关的现金|七、76|363,355,000.00|386,370,000.00
投资活动现金流出小计||419,190,200.49|463,011,028.80
投资活动产生的现金流量净额||-42,347,770.53|507,904,537.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||650,455,646.02|628,243,605.95
收到其他与筹资活动有关的现金|七、76|507,700,000.00|1,381,819,118.37
筹资活动现金流入小计||1,158,155,646.02|2,010,062,724.32
偿还债务支付的现金||829,746,056.94|2,090,578,260.24
分配股利、利润或偿付利息支付的现金||67,492,416.99|182,758,849.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|248,309,765.54|588,480,927.19
筹资活动现金流出小计||1,145,548,239.47|2,861,818,036.43
筹资活动产生的现金流量净额||12,607,406.55|-851,755,312.11
四、汇率变动对现金及现金等价物的影响||-2,324,247.78|33,835,588.59
五、现金及现金等价物净增加额||112,692,939.98|-263,120,459.57
加：期初现金及现金等价物余额||280,943,773.30|544,064,232.87
page|89
六、期末现金及现金等价物余额||393,636,713.28|280,943,773.30
