page|130
项目|2021 年度|2020 年度
一、营业总收入|2,161,223,057.27|2,014,349,383.34
其中：营业收入|2,161,223,057.27|2,014,349,383.34
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,045,100,034.42|1,663,165,851.93
其中：营业成本|1,428,734,226.58|1,206,200,684.73
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|16,738,963.53|12,448,445.09
销售费用|122,065,851.92|93,810,121.74
管理费用|117,908,799.15|101,783,818.33
研发费用|371,023,602.27|230,020,444.08
财务费用|-11,371,409.03|18,902,337.96
其中：利息费用|9,703,117.39|3,056,736.82
利息收入|34,451,091.63|20,976,372.98
加：其他收益|41,266,837.68|38,819,623.97
投资收益（损失以“－”号填列）|16,014,022.31|26,710,682.30
其中：对联营企业和合营企业的投资收益|-768,223.80|-62,669.20
以摊余成本计量的金融||
page|131
资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|3,807,040.66|10,830,194.92
信用减值损失（损失以“-”号填列）|-18,311,870.22|-15,426,580.74
资产减值损失（损失以“-”号填列）|-50,252,320.51|-46,637,899.97
资产处置收益（损失以“-”号填列）|212,760.71|-50,445.21
三、营业利润（亏损以“－”号填列）|108,859,493.48|365,429,106.68
加：营业外收入|102,493.54|1,547,248.71
减：营业外支出|4,950,154.71|1,023,378.75
四、利润总额（亏损总额以“－”号填列）|104,011,832.31|365,952,976.64
减：所得税费用|9,348,992.83|18,741,623.22
五、净利润（净亏损以“－”号填列）|94,662,839.48|347,211,353.42
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|94,662,839.48|347,211,353.42
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|35,041,219.40|293,158,574.55
2.少数股东损益|59,621,620.08|54,052,778.87
六、其他综合收益的税后净额|-9,727,988.80|-11,815,163.95
归属母公司所有者的其他综合收益的税后净额|-8,472,300.72|-9,894,098.46
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
page|132
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-8,472,300.72|-9,894,098.46
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-8,472,300.72|-9,894,098.46
7.其他||
归属于少数股东的其他综合收益的税后净额|-1,255,688.08|-1,921,065.49
七、综合收益总额|84,934,850.68|335,396,189.47
归属于母公司所有者的综合收益总额|26,568,918.68|283,264,476.09
归属于少数股东的综合收益总额|58,365,932.00|52,131,713.38
八、每股收益：||
（一）基本每股收益|0.09|0.72
（二）稀释每股收益|0.09|0.72
