page|86
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七（1）|14,327,356,262|8,809,985,853
结算备付金|||
拆出资金|||
交易性金融资产|七（2）|6,320,181|300,287,671
衍生金融资产|||
应收票据|七（4）|38,888,270|19,430,381
应收账款|七（5）|4,311,233,501|3,734,495,117
应收款项融资|七（6）|1,114,012,365|1,301,612,117
预付款项|七（7）|238,959,820|173,525,313
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|160,746,854|526,506,578
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七（9）|4,327,048,485|3,280,989,599
合同资产|||
持有待售资产|||
一年内到期的非流动资产|七（12）||160,000,000
其他流动资产|七（13）|158,536,366|252,804,600
流动资产合计||24,683,102,104|18,559,637,229
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七（16）|461,516,243|
长期股权投资|七（17）|228,823,950|206,748,905
其他权益工具投资|七（18）|69,320,755|58,000,000
其他非流动金融资产|||
投资性房地产|||
固定资产|七（21）|14,501,764,063|14,260,438,910
在建工程|七（22）|1,976,816,816|2,354,298,463
生产性生物资产|||
油气资产|||
使用权资产|七（25）|595,392,579|607,068,550
无形资产|七（26）|1,235,091,876|1,270,843,245
开发支出|||
商誉|七（28）|154,940,513|154,940,513
长期待摊费用|七（29）|445,196,175|431,039,005
递延所得税资产|七（30）|432,928,880|520,610,364
page|87
其他非流动资产|||
非流动资产合计||20,101,791,850|19,863,987,955
资产总计||44,784,893,954|38,423,625,184
流动负债：|||
短期借款|七（32）|5,925,550,792|6,165,804,499
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|七（34）||795,244
应付票据|七（35）|1,623,267,716|1,166,210,433
应付账款|七（36）|1,524,955,089|1,299,794,957
预收款项|||
合同负债|七（38）|863,737,090|756,282,114
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（39）|530,495,062|489,357,281
应交税费|七（40）|319,532,528|302,321,505
其他应付款|七（41）|1,496,548,775|1,376,997,551
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（43）|1,627,919,125|270,557,753
其他流动负债|七（44）|806,775,458|303,131,507
流动负债合计||14,718,781,635|12,131,252,844
非流动负债：|||
保险合同准备金|||
长期借款|七（45）|1,138,940,000|1,985,000,000
应付债券|七（46）|1,198,778,297|1,198,784,928
其中：优先股|||
永续债|||
租赁负债|七（47）|507,683,371|510,511,192
长期应付款|七（48）|69,424,385|75,694,702
长期应付职工薪酬|||
预计负债|||
递延收益|七（51）|677,682,302|735,789,390
递延所得税负债|七（30）|179,499,673|195,684,830
其他非流动负债|||
非流动负债合计||3,772,008,028|4,701,465,042
负债合计||18,490,789,663|16,832,717,886
所有者权益（或股东权益）：|||
实收资本（或股本）|七（53）|2,609,743,532|2,508,617,532
其他权益工具|||
其中：优先股|||
永续债|||
page|88
资本公积|七（55）|9,700,750,924|6,222,912,435
减：库存股|||
其他综合收益|七（57）|-430,305,845|-373,980,332
专项储备|||
盈余公积|七（59）|3,180,340,261|2,931,419,311
一般风险准备|||
未分配利润|七（60）|11,245,487,054|10,305,548,562
归属于母公司所有者权益（或股东权益）合计||26,306,015,926|21,594,517,508
少数股东权益||-11,911,635|-3,610,210
所有者权益（或股东权益）合计||26,294,104,291|21,590,907,298
负债和所有者权益（或股东权益）总计||44,784,893,954|38,423,625,184
