page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,815,913,023.06|2,754,038,466.66
客户存款和同业存放款项净增加额|||
page|84
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||345,963.34|531,894.37
收到其他与经营活动有关的现金||290,051,285.54|149,624,560.27
经营活动现金流入小计||3,106,310,271.94|2,904,194,921.30
购买商品、接受劳务支付的现金||737,278,791.62|704,223,873.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||501,035,761.32|508,237,069.45
支付的各项税费||375,774,703.50|313,289,281.93
支付其他与经营活动有关的现金||1,067,051,445.44|951,843,252.08
经营活动现金流出小计||2,681,140,701.88|2,477,593,476.53
经 营 活动 产生 的 现金 流量净额||425,169,570.06|426,601,444.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,795,105,250.02|2,795,349,318.79
取得投资收益收到的现金||5,721,903.24|3,296,703.03
处置固定资产、无形资产和其他长期资产收回的现金净额||18,554,461.90|1,171,615.50
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,819,381,615.16|2,799,817,637.32
购建固定资产、无形资产和其他长期资产支付的现金||157,091,469.18|68,009,071.93
投资支付的现金||1,825,767,612.05|2,811,403,261.52
page|85
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,982,859,081.23|2,879,412,333.45
投 资 活动 产生 的 现金 流量净额||-163,477,466.07|-79,594,696.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,237,250,857.86|1,020,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,237,250,857.86|1,020,000,000.00
偿还债务支付的现金||1,360,172,727.00|857,172,727.00
分配股利、利润或偿付利息支付的现金||303,291,536.48|113,154,420.69
其中：子公司支付给少数股东的股利、利润||62,500,000.00|
支付其他与筹资活动有关的现金||46,755,063.77|107,088,350.19
筹资活动现金流出小计||1,710,219,327.25|1,077,415,497.88
筹 资 活动 产生 的 现金 流量净额||-472,968,469.39|-57,415,497.88
四、汇率变动对现金及现金等价物的影响||-6,826.06|128,712.81
五、现金及现金等价物净增加额||-211,283,191.46|289,719,963.57
加：期初现金及现金等价物余额||685,737,143.88|396,017,180.31
六、期末现金及现金等价物余额||474,453,952.42|685,737,143.88
