page|85
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,351,054,509.04|794,383,779.23
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
page|86
收到的税费返还||5,714,036.22
收到其他与经营活动有关的现金|14,066,344.51|8,422,624.75
经营活动现金流入小计|1,365,120,853.55|808,520,440.20
购买商品、接受劳务支付的现金|1,330,127,492.83|741,188,122.50
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|150,206,642.20|82,799,807.23
支付的各项税费|42,748,603.35|21,219,944.40
支付其他与经营活动有关的现金|67,943,063.81|44,938,582.06
经营活动现金流出小计|1,591,025,802.19|890,146,456.19
经营活动产生的现金流量净额|-225,904,948.64|-81,626,015.99
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|12,695,066.05|13,274,492.54
处置固定资产、无形资产和其他长期资产收回的现金净额|1,076,599.04|20,433,821.55
处置子公司及其他营业单位收到的现金净额||7,993,714.68
收到其他与投资活动有关的现金|1,449,941,017.89|1,993,983,791.61
投资活动现金流入小计|1,463,712,682.98|2,035,685,820.38
购建固定资产、无形资产和其他长期资产支付的现金|224,070,019.02|87,044,470.82
投资支付的现金||29,999,998.08
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||123,417,927.89
支付其他与投资活动有关的现金|1,593,941,000.00|1,546,547,529.87
投资活动现金流出小计|1,818,011,019.02|1,787,009,926.66
投资活动产生的现金流量净额|-354,298,336.04|248,675,893.72
三、筹资活动产生的现金流量：||
page|87
吸收投资收到的现金|504,610,000.00|
其中：子公司吸收少数股东投资收到的现金|6,000,000.00|
取得借款收到的现金||5,000,000.00
收到其他与筹资活动有关的现金|1,119,793.80|1,538,021.91
筹资活动现金流入小计|505,729,793.80|6,538,021.91
偿还债务支付的现金|15,000,000.00|10,000,000.00
分配股利、利润或偿付利息支付的现金|4,894,677.24|105,494.37
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|104,505,617.66|
筹资活动现金流出小计|124,400,294.90|10,105,494.37
筹资活动产生的现金流量净额|381,329,498.90|-3,567,472.46
四、汇率变动对现金及现金等价物的影响|-0.91|-2.77
五、现金及现金等价物净增加额|-198,873,786.69|163,482,402.50
加：期初现金及现金等价物余额|403,880,242.97|217,378,238.60
六、期末现金及现金等价物余额|205,006,456.28|380,860,641.10
