page|83
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||6,819,489,539.58  6,016,807,905.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||21,288,188.66|96,087,799.81
收到其他与经营活动有关的现金|七、76（1）|112,275,673.68|120,131,240.34
经营活动现金流入小计|||6,953,053,401.92  6,233,026,945.50
购买商品、接受劳务支付的现金|||3,188,626,289.81  2,461,277,767.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||775,301,883.57|704,158,622.56
支付的各项税费||717,903,300.40|769,664,041.84
支付其他与经营活动有关的现金|七、76（2）|253,912,789.03|231,544,100.77
经营活动现金流出小计|||4,935,744,262.81  4,166,644,532.73
经营活动产生的现金流量净额|||2,017,309,139.11  2,066,382,412.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||9,000,000.00|42,000,000.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||10,637,392.38|4,358,272.78
处置子公司及其他营业单位收到的现金净额||212,832.80|8,505,837.97
收到其他与投资活动有关的现金|七、76（3）|58,126,073.86|161,013,219.44
投资活动现金流入小计||77,976,299.04|215,877,330.19
购建固定资产、无形资产和其他长期资产支付的现金|||724,715,678.38  1,061,000,321.73
投资支付的现金|||3,150,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76（4）|255,200,355.49|24,270,595.26
投资活动现金流出小计|||979,916,033.87  1,088,420,916.99
投资活动产生的现金流量净额||-901,939,734.83|-872,543,586.80
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||13,015,950.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||2,438,014,983.77  1,949,305,487.60
收到其他与筹资活动有关的现金||17,626,506.03|5,649,873.52
page|84
筹资活动现金流入小计|七、76（5）||2,468,657,439.80  1,954,955,361.12
偿还债务支付的现金|||2,486,122,208.16  1,776,267,816.16
分配股利、利润或偿付利息支付的现金||935,364,897.54|924,877,336.57
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|98,234,887.29|644,234,628.53
筹资活动现金流出小计|||3,519,721,992.99  3,345,379,781.26
筹资活动产生的现金流量净额|||-1,051,064,553.19 -1,390,424,420.14
四、汇率变动对现金及现金等价物的影响||-2,494,156.58|4,628,014.52
五、现金及现金等价物净增加额||61,810,694.51|-191,957,579.65
加：期初现金及现金等价物余额||376,733,210.76|568,690,790.41
六、期末现金及现金等价物余额||438,543,905.27|376,733,210.76
