page|64
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||157,305,389.46|143,097,411.43
结算备付金||-|-
拆出资金||-|-
交易性金融资产||-|-
以公允价值计量且其变动计入当期损益的金融资产||-|165,550.00
衍生金融资产||-|-
应收票据||-|16,077,625.65
应收账款||95,550,629.80|113,908,165.57
应收款项融资||27,276,970.74|-
预付款项||4,603,488.53|35,029,326.18
应收保费||-|-
应收分保账款||-|-
应收分保合同准备金||-|-
其他应收款||1,127,531.76|1,190,523.13
其中：应收利息||88,187.46|51,526.73
应收股利||-|-
买入返售金融资产||-|-
存货||160,454,382.80|236,317,539.46
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产||2,257,502.38|2,701,979.82
流动资产合计||448,575,895.47|548,488,121.24
非流动资产：|||
发放贷款和垫款||-|-
债权投资||-|-
可供出售金融资产||-|-
其他债权投资||-|-
持有至到期投资||-|-
长期应收款||-|-
长期股权投资||-|-
其他权益工具投资||30,000,000.00|-
其他非流动金融资产||-|-
投资性房地产||-|-
固定资产||367,565,778.87|385,876,726.15
在建工程||-|-
生产性生物资产||-|-
油气资产||-|-
使用权资产||-|-
page|65
无形资产||26,097,298.48|26,300,029.44
开发支出||-|-
商誉||-|-
长期待摊费用||225,988.91|458,644.51
递延所得税资产||3,226,358.23|3,690,611.12
其他非流动资产||2,628,350.00|1,140,273.79
非流动资产合计||429,743,774.49|417,466,285.01
资产总计||878,319,669.96|965,954,406.25
流动负债：|||
短期借款||69,616,250.00|159,565,550.00
向中央银行借款||-|-
拆入资金||-|-
交易性金融负债||-|-
以公允价值计量且其变动计入当期损益的金融负债||-|-
衍生金融负债||-|-
应付票据||29,400,000.00|64,100,494.01
应付账款||45,895,795.71|22,485,595.73
预收款项||1,582,990.25|1,846,026.31
卖出回购金融资产款||-|-
吸收存款及同业存放||-|-
代理买卖证券款||-|-
代理承销证券款||-|-
应付职工薪酬||7,759,700.29|8,369,282.88
应交税费||4,210,364.77|3,005,914.72
其他应付款||602,630.52|601,738.87
其中：应付利息||61,087.59|25,693.40
应付股利||-|-
应付手续费及佣金||-|-
应付分保账款||-|-
持有待售负债||-|-
一年内到期的非流动负债||-|-
其他流动负债||-|-
流动负债合计||159,067,731.54|259,974,602.52
非流动负债：|||
保险合同准备金||-|-
长期借款||-|-
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债||-|-
长期应付款||-|-
长期应付职工薪酬||-|-
预计负债||-|-
递延收益||9,883,185.25|6,787,966.15
递延所得税负债||37,620.97|81,057.51
其他非流动负债||-|-
非流动负债合计||9,920,806.22|6,869,023.66
page|66
负债合计||168,988,537.76|266,843,626.18
所有者权益（或股东权益）：|||
实收资本（或股本）||220,800,000.00|220,800,000.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
资本公积||190,954,993.76|190,954,993.76
减：库存股||-|-
其他综合收益||2,632,239.87|1,843,210.46
专项储备||-|-
盈余公积||22,004,583.26|20,952,316.75
一般风险准备||-|-
未分配利润||272,939,315.31|264,560,259.10
归属于母公司所有者权益（或股东权益）合计||709,331,132.20|699,110,780.07
少数股东权益||-|-
所有者权益（或股东权益）合计||709,331,132.20|699,110,780.07
负债和所有者权益（或股东权益）总计||878,319,669.96|965,954,406.25
