page|92
项目|2021 年度|2020 年度
一、营业总收入|2,238,401,973.77|1,196,546,817.33
其中：营业收入|2,238,401,973.77|1,196,546,817.33
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,572,710,422.91|942,937,674.68
其中：营业成本|996,187,609.30|613,414,313.77
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,399,636.15|5,178,370.63
销售费用|118,122,624.51|67,902,414.24
管理费用|70,473,250.48|39,813,446.83
研发费用|378,019,855.71|207,075,303.73
财务费用|-3,492,553.24|9,553,825.48
其中：利息费用|2,232,390.08|
利息收入|13,547,991.06|4,590,629.35
page|93
加：其他收益|18,113,104.08|14,262,064.76
投资收益（损失以“－”号填列）|109,592,172.99|52,224,946.09
其中：对联营企业和合营企业的投资收益|98,219,090.42|36,586,037.41
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-657,017.42|
信用减值损失（损失以“-”号填列）|-797,354.81|854,329.56
资产减值损失（损失以“-”号填列）|-52,382,930.52|-19,408,511.96
资产处置收益（损失以“-”号填列）||
三、营业利润（亏损以“－”号填列）|739,559,525.18|301,541,971.10
加：营业外收入||
减：营业外支出|300,000.00|1,346,795.86
四、利润总额（亏损总额以“－”号填列）|739,259,525.18|300,195,175.24
减：所得税费用|50,298,087.87|16,608,698.32
五、净利润（净亏损以“－”号填列）|688,961,437.31|283,586,476.92
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|688,961,437.31|283,586,476.92
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|699,389,578.69|288,752,313.77
2.少数股东损益|-10,428,141.38|-5,165,836.85
六、其他综合收益的税后净额|-2,372,309.97|-4,495,147.61
归属母公司所有者的其他综合收益的税后净额|-2,372,309.97|-4,495,147.61
（一）不能重分类进损益的其他综合收益||
page|94
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-2,372,309.97|-4,495,147.61
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-2,342,573.99|-4,487,599.10
7.其他|-29,735.98|-7,548.51
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|686,589,127.34|279,091,329.31
归属于母公司所有者的综合收益总额|697,017,268.72|284,257,166.16
归属于少数股东的综合收益总额|-10,428,141.38|-5,165,836.85
八、每股收益：||
（一）基本每股收益|2.9765|1.2387
（二）稀释每股收益|2.9132|1.2186
