page|105
流动资产：||
货币资金|98,575,149.66|321,412,946.15
结算备付金||
拆出资金||
交易性金融资产|26,641,195.32|
衍生金融资产||
应收票据|3,635,742.24|8,946,305.96
应收账款|1,256,020,875.93|1,279,570,429.23
应收款项融资||
预付款项|18,157,186.36|32,434,375.62
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|506,997,739.42|495,667,758.54
其中：应收利息|78,001,467.85|63,792,116.41
应收股利||
买入返售金融资产||
存货|746,536,492.15|789,118,010.73
合同资产|2,763,992,124.37|3,073,544,412.15
持有待售资产||
一年内到期的非流动资产|31,937,029.65|34,511,744.42
其他流动资产|137,122,502.50|116,179,989.60
流动资产合计|5,589,616,037.60|6,151,385,972.40
非流动资产：||
发放贷款和垫款||
债权投资||
其他债权投资||
长期应收款|88,329,146.16|123,695,393.83
长期股权投资|7,119,663.31|7,860,758.11
其他权益工具投资|1,293,379,020.81|1,367,480,064.70
其他非流动金融资产||
投资性房地产||
固定资产|349,982,970.32|432,297,833.39
在建工程|10,358,256.62|11,656,215.58
page|106
生产性生物资产||
油气资产||
使用权资产|62,917,951.29|
无形资产|363,217,609.01|364,932,474.76
开发支出||
商誉|826,096,313.41|953,105,747.68
长期待摊费用|11,681,988.77|3,697,800.00
递延所得税资产|9,736,984.07|5,367,617.02
其他非流动资产|381,787,401.55|382,429,079.75
非流动资产合计|3,404,607,305.32|3,652,522,984.82
资产总计|8,994,223,342.92|9,803,908,957.22
流动负债：||
短期借款|1,598,093,696.74|1,649,970,966.15
向中央银行借款||
拆入资金||
交易性金融负债||
衍生金融负债||
应付票据||32,011,512.53
应付账款|2,013,203,029.26|1,840,357,803.45
预收款项||
合同负债|660,637,343.91|572,383,203.58
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|103,375,330.79|89,216,980.52
应交税费|69,755,298.46|89,773,209.49
其他应付款|1,870,273,656.86|1,361,312,273.19
其中：应付利息|517,649,182.11|233,409,745.84
应付股利||
应付手续费及佣金||
应付分保账款||
持有待售负债||
一年内到期的非流动负债|325,712,873.76|238,604,437.94
page|107
其他流动负债|349,784,690.13|306,396,565.86
流动负债合计|6,990,835,919.91|6,180,026,952.71
非流动负债：||
保险合同准备金||
长期借款|554,659,791.50|586,600,000.00
应付债券|136,050,000.00|260,772,000.00
其中：优先股||
永续债||
租赁负债|46,627,028.79|
长期应付款|58,000,000.00|60,745,941.35
长期应付职工薪酬||
预计负债||42,079.06
递延收益|11,241,021.59|6,641,441.59
递延所得税负债|33,446,341.44|28,222,180.49
其他非流动负债||
非流动负债合计|840,024,183.32|943,023,642.49
负债合计|7,830,860,103.23|7,123,050,595.20
所有者权益：||
股本|1,023,667,816.00|1,023,667,816.00
其他权益工具||
其中：优先股||
永续债||
资本公积|4,168,201,943.01|4,168,170,743.01
减：库存股||
其他综合收益|-74,101,043.89|
专项储备||
盈余公积|30,351,919.86|30,351,919.86
一般风险准备||
未分配利润|-4,223,838,624.77|-2,947,798,045.03
归属于母公司所有者权益合计|924,282,010.21|2,274,392,433.84
少数股东权益|239,081,229.48|406,465,928.18
所有者权益合计|1,163,363,239.69|2,680,858,362.02
负债和所有者权益总计|8,994,223,342.92|9,803,908,957.22
