page|90
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,428,491,694.11|9,279,029,338.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|91
项目|附注|2020年度|2019年度
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,253,646.76|39,442,996.02
收到其他与经营活动有关的现金|七、78|349,805,180.31|462,892,711.54
经营活动现金流入小计||9,795,550,521.18|9,781,365,046.45
购买商品、接受劳务支付的现金||5,545,135,029.53|5,578,433,273.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,452,520,958.08|1,434,701,567.86
支付的各项税费||131,424,412.33|148,377,813.13
支付其他与经营活动有关的现金|七、78|851,572,473.78|930,328,265.64
经营活动现金流出小计||7,980,652,873.72|8,091,840,919.76
经营活动产生的现金流量净额||1,814,897,647.46|1,689,524,126.69
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,396,101,845.00|2,287,227,764.62
取得投资收益收到的现金||55,083,939.67|51,783,438.15
处置固定资产、无形资产和其他长期资产收回的现金净额||6,795,668.03|3,865,777.10
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,457,981,452.70|2,342,876,979.87
购建固定资产、无形资产和其他长期资产支付的现金||505,308,700.58|654,333,077.47
投资支付的现金||1,850,000,000.00|2,350,080,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|2,000,000.00|
投资活动现金流出小计||2,357,308,700.58|3,004,413,077.47
投资活动产生的现金流量净额||100,672,752.12|-661,536,097.60
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||8,000,000.00
其中：子公司吸收少数股东投资收到的现金|||8,000,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78|18,948,679.69|37,143,087.17
筹资活动现金流入小计||18,948,679.69|45,143,087.17
偿还债务支付的现金|||
page|92
项目|附注|2020年度|2019年度
分配股利、利润或偿付利息支付的现金||671,647,671.75|608,807,897.22
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|31,690,898.16|44,203,308.21
筹资活动现金流出小计||703,338,569.91|653,011,205.43
筹资活动产生的现金流量净额||-684,389,890.22|-607,868,118.26
四、汇率变动对现金及现金等价物的影响||-1,228,083.76|900,293.81
五、现金及现金等价物净增加额||1,229,952,425.60|421,020,204.64
加：期初现金及现金等价物余额||5,430,380,832.32|5,009,360,627.68
六、期末现金及现金等价物余额||6,660,333,257.92|5,430,380,832.32
