page|79
项目|附注|2021 年度|2020 年度
一、营业总收入||12,020,347,470.29|11,252,752,219.09
其中：营业收入|七.61|12,020,347,470.29|11,252,752,219.09
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||11,003,882,566.21|10,161,213,946.24
其中：营业成本|七.61|9,404,585,574.18|8,809,389,941.89
利息支出|||
手续费及佣金支出|||
page|80
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|52,315,748.23|47,914,038.61
销售费用|七.63|22,956,492.01|30,539,293.29
管理费用|七.64|1,233,425,295.70|1,042,388,742.04
研发费用|七.65|28,638,083.03|26,895,728.41
财务费用|七.66|261,961,373.06|204,086,202.00
其中：利息费用||301,823,838.52|253,465,122.62
利息收入||34,322,799.88|49,968,056.59
加：其他收益|七.67|73,215,901.11|170,488,244.63
投资收益（损失以“－”号填列）|七.68|598,316,430.33|152,707,715.34
其中：对联营企业和合营企业的投资收益||591,643,522.18|138,233,698.91
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.70|-7,729,575.05|2,400,159.30
信用减值损失（损失以“-”号填列）|七.71|371,235.46|15,216,905.48
资产减值损失（损失以“-”号填列）|七.72|-79,243,322.62|-6,322,946.97
资产处置收益（损失以“－”号填列）|七.73|3,524,346.58|-44,382,451.40
三、营业利润（亏损以“－”号填列）||1,604,919,919.89|1,381,645,899.23
加：营业外收入|七.74|34,490,073.36|13,056,351.74
减：营业外支出|七.75|30,916,319.87|13,283,967.30
四、利润总额（亏损总额以“－”号填列）||1,608,493,673.38|1,381,418,283.67
减：所得税费用|七.76|328,186,205.99|311,478,511.23
五、净利润（净亏损以“－”号填列）||1,280,307,467.39|1,069,939,772.44
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,280,307,467.39|1,069,939,772.44
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,135,226,586.97|872,861,121.39
page|81
2.少数股东损益（净亏损以“-”号填列）||145,080,880.42|197,078,651.05
六、其他综合收益的税后净额|七.57|-2,123,933.66|16,179,565.32
（一）归属母公司所有者的其他综合收益的税后净额||198,156.91|20,707,806.25
1．不能重分类进损益的其他综合收益||3,561,548.16|24,697,618.10
（1）重新计量设定受益计划变动额||5,910,000.00|7,070,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-2,348,451.84|17,627,618.10
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-3,363,391.25|-3,989,811.85
（1）权益法下可转损益的其他综合收益||-806,037.93|42,840.75
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-2,557,353.32|-4,032,652.60
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-2,322,090.57|-4,528,240.93
七、综合收益总额||1,278,183,533.73|1,086,119,337.76
（一）归属于母公司所有者的综合收益总额||1,135,424,743.88|893,568,927.64
（二）归属于少数股东的综合收益总额||142,758,789.85|192,550,410.12
八、每股收益：|||
（一）基本每股收益(元/股)||0.18|0.14
（二）稀释每股收益(元/股)||0.18|0.14
