page|91
项目|2021 年度|2020 年度
一、营业总收入|2,518,647,389.14|2,272,746,598.51
其中：营业收入|2,518,647,389.14|2,272,746,598.51
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,698,501,611.99|1,379,965,038.28
其中：营业成本|1,199,939,736.71|948,553,265.56
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
page|92
分保费用||
税金及附加|39,499,932.37|33,470,305.88
销售费用|475,021,051.50|368,033,510.77
管理费用|74,234,405.65|57,501,882.12
研发费用|5,432,823.92|6,813,973.15
财务费用|-95,626,338.16|-34,407,899.20
其中：利息费用|69,904.48|
利息收入|96,153,157.56|35,160,943.17
加：其他收益|13,024,579.77|11,045,036.33
投资收益（损失以“－”号填列）|42,920,711.03|11,235,947.70
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-2,483,894.64|-520,365.72
资产减值损失（损失以“-”号填列）||90,651.42
资产处置收益（损失以“-”号填列）|40,420.16|16,814.17
三、营业利润（亏损以“－”号填列）|873,647,593.47|914,649,644.13
加：营业外收入|162,664.53|792,473.33
减：营业外支出|187,615.14|1,355,974.59
四、利润总额（亏损总额以“－”号填列）|873,622,642.86|914,086,142.87
减：所得税费用|131,664,185.57|136,980,360.29
五、净利润（净亏损以“－”号填列）|741,958,457.29|777,105,782.58
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|741,958,457.29|777,105,782.58
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|741,958,457.29|777,105,782.58
2.少数股东损益||
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
page|93
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|741,958,457.29|777,105,782.58
归属于母公司所有者的综合收益总额|741,958,457.29|777,105,782.58
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.87|0.98
（二）稀释每股收益|0.87|0.98
