page|100
项目|2020 年度|2019 年度
一、营业总收入|926,979,908.77|708,198,952.10
其中：营业收入|926,979,908.77|708,198,952.10
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|806,960,464.43|587,704,085.95
其中：营业成本|684,588,577.16|487,181,029.70
page|101
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,996,185.31|5,020,899.35
销售费用|9,181,788.85|13,805,223.45
管理费用|59,296,302.98|54,389,931.07
研发费用|37,177,728.06|31,499,731.05
财务费用|11,719,882.07|-4,192,728.67
其中：利息费用|18,495,859.25|
利息收入|7,533,098.12|2,888,133.63
加：其他收益|9,611,334.84|113,948,742.17
投资收益（损失以“－”号填列）|6,276,665.38|-81,262.64
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|564,980.83|2,418,882.19
信用减值损失（损失以“-”号填列）|-9,658,224.74|-7,769,884.95
资产减值损失（损失以“-”号填列）|29,511.65|-846,828.05
资产处置收益（损失以“-”号填列）|-504,666.60|-895,283.44
三、营业利润（亏损以“－”号填列）|126,339,045.70|227,269,231.43
加：营业外收入|53,131.77|705,474.96
减：营业外支出|1,796,231.63|1,399,522.23
page|102
四、利润总额（亏损总额以“－”号填列）|124,595,945.84|226,575,184.16
减：所得税费用|14,320,202.67|32,984,151.75
五、净利润（净亏损以“－”号填列）|110,275,743.17|193,591,032.41
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|110,275,743.17|193,591,032.41
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|107,864,510.68|131,396,533.59
2.少数股东损益|2,411,232.49|62,194,498.82
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
page|103
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|110,275,743.17|193,591,032.41
归属于母公司所有者的综合收益总额|107,864,510.68|131,396,533.59
归属于少数股东的综合收益总额|2,411,232.49|62,194,498.82
八、每股收益：||
（一）基本每股收益|0.55|1.15
（二）稀释每股收益|0.55|1.15
