page|113
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,073,119,538.80|259,611,719.79
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
page|114
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||843,869.00|2,204.85
收到其他与经营活动有关的现金|七、78|27,636,435.93|13,497,244.21
经营活动现金流入小计||2,101,599,843.73|273,111,168.85
购买商品、接受劳务支付的现金||565,509,504.26|56,161,382.02
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||70,974,962.23|39,292,969.83
支付的各项税费||180,837,246.89|15,341,837.50
支付其他与经营活动有关的现金|七、78|142,481,667.87|85,654,173.78
经营活动现金流出小计||959,803,381.25|196,450,363.13
经营活动产生的现金流量净额||1,141,796,462.48|76,660,805.72
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||60,796.11|0.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|213,917.81|0.00
投资活动现金流入小计||274,713.92|0.00
page|115
购建固定资产、无形资产和其他长期资产支付的现金||74,577,785.92|23,557,246.92
投资支付的现金||12,000,000.00|8,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||86,577,785.92|31,557,246.92
投资活动产生的现金流量净额||-86,303,072.00|-31,557,246.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||0.00|0.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||65,712,717.90|65,712,717.90
其中：子公司支付给少数股东的股利、利润||0.00|0.00
支付其他与筹资活动有关的现金|七、78|2,792,000.00|0.00
筹资活动现金流出小计||68,504,717.90|65,712,717.90
筹资活动产生的现金流量净额||-68,504,717.90|-65,712,717.90
四、汇率变动对现金及现金等价物的影响||-28,352,062.49|648,388.97
五、现金及现金等价物净增加额||958,636,610.09|-19,960,770.13
加：期初现金及现金等价物余额||245,875,660.26|265,836,430.39
六、期末现金及现金等价物余额||1,204,512,270.35|245,875,660.26
