page|91
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,521,384,049.22|1,996,541,973.14
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净|||
page|92
额|||
收到的税费返还|||
收到其他与经营活动有关的现金||18,485,244.21|13,610,742.03
经营活动现金流入小计||2,539,869,293.43|2,010,152,715.17
购买商品、接受劳务支付的现金||2,059,779,146.44|1,609,265,571.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||211,296,189.49|159,575,387.73
支付的各项税费||139,563,938.21|128,931,705.82
支付其他与经营活动有关的现金||262,753,650.82|102,435,938.27
经营活动现金流出小计||2,673,392,924.97|2,000,208,603.69
经 营 活动 产生 的 现金 流量净额||-133,523,631.54|9,944,111.48
二、投资活动产生的现金流量：|||
收回投资收到的现金||72,443,898.00|32,285,615.67
取得投资收益收到的现金||3,561,767.17|98,417.56
处置固定资产、无形资产和其他长期资产收回的现金净额||14,441,411.70|165,347.62
处置子公司及其他营业单位收到的现金净额||2,654,406.05|3,185,615.67
收到其他与投资活动有关的现金||41,936,448.84|
投资活动现金流入小计||135,037,931.76|35,734,996.52
购建固定资产、无形资产和其他长期资产支付的现金||60,188,235.51|127,701,473.79
投资支付的现金||61,549,108.75|197,261,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||-251,941.34
支付其他与投资活动有关的现金||128,020,000.00|
投资活动现金流出小计||249,757,344.26|324,710,532.45
投 资 活动 产生 的 现金 流量净额||-114,719,412.50|-288,975,535.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,456,000.00|
其中：子公司吸收少数股东投资收到的现金||10,456,000.00|
page|93
取得借款收到的现金||1,032,554,450.86|1,460,900,000.00
收到其他与筹资活动有关的现金||80,967,984.99|564,130,938.53
筹资活动现金流入小计||1,123,978,435.85|2,025,030,938.53
偿还债务支付的现金||939,208,007.03|1,394,210,804.55
分配股利、利润或偿付利息支付的现金||49,520,777.36|59,307,892.33
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||73,858,108.97|130,559,293.24
筹资活动现金流出小计||1,062,586,893.36|1,584,077,990.12
筹 资 活动 产生 的 现金 流量净额||61,391,542.49|440,952,948.41
四、汇率变动对现金及现金等价物的影响||-25,028.14|
五、现金及现金等价物净增加额||-186,876,529.69|161,921,523.96
加：期初现金及现金等价物余额||652,753,335.80|490,831,811.84
六、期末现金及现金等价物余额||465,876,806.11|652,753,335.80
