page|53
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,148,238,769.77|16,691,501,364.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|417,489,763.52|244,300,028.00
经营活动现金流入小计||14,565,728,533.29|16,935,801,392.11
购买商品、接受劳务支付的现金||13,302,576,881.48|15,292,230,702.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||401,261,470.02|417,246,242.47
支付的各项税费||201,527,897.13|167,461,366.64
支付其他与经营活动有关的现金||288,701,545.83|317,095,690.98
page|54
经营活动现金流出小计||14,194,067,794.46|16,194,034,002.61
经营活动产生的现金流量净额||371,660,738.83|741,767,389.50
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,107,685,192.50|
取得投资收益收到的现金||1,710,441.05|8,403,844.44
处置固定资产、无形资产和其他长期资产收回的现金净额||18,829,170.00|3,336,639.02
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|20,000,000.00|1,383,000,000.00
投资活动现金流入小计||1,148,224,803.55|1,394,740,483.46
购建固定资产、无形资产和其他长期资产支付的现金||173,356,982.86|444,533,804.87
投资支付的现金||1,118,807,100.00|24,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|21,147,739.64|1,150,000,000.00
投资活动现金流出小计||1,313,311,822.50|1,618,533,804.87
投资活动产生的现金流量净额||-165,087,018.95|-223,793,321.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,602,900.00|
其中：子公司吸收少数股东投资收到的现金||12,602,900.00|
取得借款收到的现金||796,250,000.00|100,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||808,852,900.00|100,000,000.00
偿还债务支付的现金||770,000,000.00|285,000,000.00
分配股利、利润或偿付利息支付的现金||197,336,629.55|197,975,872.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|304,262.50|
筹资活动现金流出小计||967,640,892.05|482,975,872.13
筹资活动产生的现金流量净额||-158,787,992.05|-382,975,872.13
四、汇率变动对现金及现金等价物的影响||-825,634.30|39,666.57
五、现金及现金等价物净增加额||46,960,093.53|135,037,862.53
加：期初现金及现金等价物余额||1,254,770,468.92|1,119,732,606.39
六、期末现金及现金等价物余额||1,301,730,562.45|1,254,770,468.92
